"Country","Date Month","Client","Uniques","Time Watched Minutes","Avg Min per Unique","Sessions"
"Ethiopia","Jan-2025","Canela",133,261.68333333333374,1.9675438596491228,200
"Ethiopia","Nov-2024","Canela",154,81.26666666666667,0.5277056277056277,197
"Ethiopia","Oct-2024","Canela",141,111.65,0.7918439716312057,156
"Ethiopia","Sep-2024","Canela",92,43.516666666666694,0.4730072463768116,105
"Faroe Islands","Aug-2024","Canela",1,0.4,0.4,3
"Fiji","Aug-2024","Canela",2,0.15000000000000002,0.075,2
"Fiji","Dec-2024","Canela",4,0.7333333333333333,0.18333333333333332,4
"Fiji","Nov-2024","Canela",1,0.1,0.1,1
"Fiji","Sep-2024","Canela",4,0.44999999999999996,0.1125,6
"Finland","Aug-2024","Canela",63,44911.33333333339,712.878306878307,426
"Finland","Dec-2024","Canela",100,126059.50000000015,1260.595,689
"Finland","Jan-2025","Canela",107,107723.68333333357,1006.7633956386293,688
"Finland","Nov-2024","Canela",125,130351.61666666668,1042.8129333333334,1187
"Finland","Oct-2024","Canela",157,94247.1000000002,600.3000000000001,764
"Finland","Sep-2024","Canela",95,87402.53333333347,920.0266666666668,602
"France","Aug-2024","Canela",479,49225.083333333474,102.76635351426583,1065
"France","Dec-2024","Canela",1150,333223.26666665246,289.7593623188406,8696
"France","Jan-2025","Canela",1011,194301.00000000081,192.18694362017803,3412
"France","Nov-2024","Canela",1257,1120527.5666666774,891.4300450808804,7127
"France","Oct-2024","Canela",1421,240516.28333333347,169.25846821487215,4333
"France","Sep-2024","Canela",1050,31865.89999999971,30.34847619047619,2394
"French Guiana","Aug-2024","Canela",2,0.6166666666666667,0.30833333333333335,2
"French Guiana","Dec-2024","Canela",5,4.533333333333333,0.9066666666666666,6
"French Guiana","Jan-2025","Canela",3,2.2666666666666666,0.7555555555555555,3
"French Guiana","Nov-2024","Canela",3,0.21666666666666667,0.07222222222222223,3
"French Guiana","Oct-2024","Canela",1,0.35,0.35,1
"French Guiana","Sep-2024","Canela",2,1.15,0.575,2
"French Polynesia","Aug-2024","Canela",2,2.4,1.2,3
"French Polynesia","Nov-2024","Canela",1,0.06666666666666667,0.06666666666666667,1
"French Polynesia","Oct-2024","Canela",5,7.966666666666665,1.5933333333333333,31
"Gabon","Aug-2024","Canela",19,13.666666666666664,0.7192982456140351,25
"Gabon","Dec-2024","Canela",66,140.9,2.1348484848484848,90
"Gabon","Jan-2025","Canela",65,91.1499999999999,1.4023076923076925,98
"Gabon","Nov-2024","Canela",60,38.150000000000006,0.6358333333333334,73
"Gabon","Oct-2024","Canela",84,45.766666666666666,0.5448412698412698,117
"Gabon","Sep-2024","Canela",46,22.78333333333333,0.4952898550724638,53
"Gambia","Aug-2024","Canela",3,0.2,0.06666666666666667,3
"Gambia","Dec-2024","Canela",14,33.699999999999996,2.4071428571428575,16
"Gambia","Jan-2025","Canela",2,0.26666666666666666,0.13333333333333333,2
"Gambia","Nov-2024","Canela",5,2.4666666666666672,0.49333333333333335,10
"Gambia","Oct-2024","Canela",16,22.333333333333325,1.3958333333333333,25
"Gambia","Sep-2024","Canela",3,1.7,0.5666666666666667,4
"Georgia","Aug-2024","Canela",4,2.4000000000000004,0.6,4
"Georgia","Dec-2024","Canela",42,24.266666666666676,0.5777777777777777,108
"Georgia","Jan-2025","Canela",31,30.900000000000002,0.996774193548387,74
"Georgia","Nov-2024","Canela",28,22.66666666666667,0.8095238095238095,70
"Georgia","Oct-2024","Canela",39,46.38333333333333,1.1893162393162393,64
"Georgia","Sep-2024","Canela",36,15.166666666666666,0.4212962962962963,77
"Germany","Aug-2024","Canela",2202,676413.2500000199,307.1813124432334,90043
"Germany","Dec-2024","Canela",2306,428896.5166665901,185.99155102630817,67215
"Germany","Jan-2025","Canela",1714,519550.01666660566,303.1213632827693,83018
"Germany","Nov-2024","Canela",3030,717777.7333335017,236.8903410341034,135255
"Germany","Oct-2024","Canela",3493,1046546.950000103,299.61263956484396,115934
"Germany","Sep-2024","Canela",2675,942066.5500000519,352.1744112149533,113002
"Ghana","Aug-2024","Canela",53,35.53333333333332,0.670440251572327,56
"Ghana","Dec-2024","Canela",85,31.216666666666672,0.3672549019607843,100
"Ghana","Jan-2025","Canela",69,19.16666666666666,0.2777777777777778,92
"Ghana","Nov-2024","Canela",83,94.48333333333328,1.1383534136546185,100
"Ghana","Oct-2024","Canela",91,44.83333333333335,0.4926739926739927,113
"Ghana","Sep-2024","Canela",71,122.19999999999996,1.7211267605633804,106
"Gibraltar","Dec-2024","Canela",4,0.5,0.125,4
"Gibraltar","Nov-2024","Canela",1,0.18333333333333332,0.18333333333333332,1
"Gibraltar","Sep-2024","Canela",1,0.43333333333333335,0.43333333333333335,1
"Greece","Aug-2024","Canela",272,1682.0166666666673,6.183884803921568,396
"Greece","Dec-2024","Canela",372,992.2833333333331,2.6674283154121863,913
"Greece","Jan-2025","Canela",321,1052.9999999999989,3.2803738317757007,800
"Greece","Nov-2024","Canela",400,727.4166666666666,1.8185416666666665,793
"Greece","Oct-2024","Canela",451,716.0166666666694,1.587620103473762,916
"Greece","Sep-2024","Canela",333,347.0833333333342,1.0422922922922921,703
"Greenland","Sep-2024","Canela",1,2.0833333333333335,2.0833333333333335,2
"Grenada","Aug-2024","Canela",12,16.150000000000006,1.3458333333333332,23
"Grenada","Dec-2024","Canela",5,0.8666666666666667,0.17333333333333334,5
"Grenada","Jan-2025","Canela",8,4.85,0.60625,11
"Grenada","Nov-2024","Canela",11,5.466666666666666,0.496969696969697,16
"Grenada","Oct-2024","Canela",13,12.866666666666665,0.9897435897435898,19
"Grenada","Sep-2024","Canela",12,1.4166666666666665,0.11805555555555557,14
"Guadeloupe","Aug-2024","Canela",6,3.3499999999999996,0.5583333333333333,6
"Guadeloupe","Dec-2024","Canela",11,57.716666666666676,5.246969696969697,94
"Guadeloupe","Jan-2025","Canela",8,5.866666666666667,0.7333333333333333,32
"Guadeloupe","Nov-2024","Canela",13,14.833333333333329,1.141025641025641,23
"Guadeloupe","Oct-2024","Canela",17,38.41666666666668,2.2598039215686274,43
"Guadeloupe","Sep-2024","Canela",8,8.233333333333334,1.0291666666666666,16
"Guam","Dec-2024","Canela",1,0.5,0.5,4
"Guam","Nov-2024","Canela",8,1.8499999999999999,0.23125,15
"Guam","Oct-2024","Canela",1,0.06666666666666667,0.06666666666666667,1
"Guam","Sep-2024","Canela",1,0.05,0.05,1
"Guatemala","Aug-2024","Canela",14131,253926.61666665558,17.969472554431157,51943
"Guatemala","Dec-2024","Canela",25250,5038588.766666306,199.5480699669967,197426
"Guatemala","Jan-2025","Canela",13934,1036384.483333374,74.37810272235778,54835
"Guatemala","Nov-2024","Canela",24100,1739331.650000083,72.1714377593361,109018
"Guatemala","Oct-2024","Canela",23170,590599.2999999921,25.489827362969358,93957
"Guatemala","Sep-2024","Canela",17388,332677.59999997914,19.132597193466758,70465
"Guernsey","Dec-2024","Canela",3,0.2833333333333333,0.09444444444444444,4
"Guernsey","Jan-2025","Canela",2,3.3666666666666667,1.6833333333333333,2
"Guernsey","Nov-2024","Canela",1,0.2,0.2,1
"Guinea","Aug-2024","Canela",3,1.9833333333333334,0.6611111111111111,3
"Guinea","Dec-2024","Canela",22,28.75,1.3068181818181819,25
"Guinea","Jan-2025","Canela",27,19.38333333333334,0.7179012345679012,40
"Guinea","Nov-2024","Canela",6,3.5333333333333337,0.5888888888888889,6
"Guinea","Oct-2024","Canela",16,5.933333333333334,0.37083333333333335,16
"Guinea","Sep-2024","Canela",7,5.6,0.7999999999999999,7
"Guinea-Bissau","Aug-2024","Canela",1,0.2833333333333333,0.2833333333333333,1
"Guinea-Bissau","Dec-2024","Canela",3,14.283333333333333,4.761111111111111,4
"Guinea-Bissau","Jan-2025","Canela",5,2.2,0.44000000000000006,6
"Guinea-Bissau","Nov-2024","Canela",1,0.3,0.3,1
"Guinea-Bissau","Oct-2024","Canela",1,0.06666666666666667,0.06666666666666667,1
"Guinea-Bissau","Sep-2024","Canela",3,0.11666666666666667,0.03888888888888889,3
"Guyana","Aug-2024","Canela",50,21.11666666666667,0.42233333333333334,58
"Guyana","Dec-2024","Canela",14,17515.133333333335,1251.0809523809526,77
"Guyana","Jan-2025","Canela",18,16733.316666666666,929.6287037037036,89
"Guyana","Nov-2024","Canela",33,1339.8833333333328,40.602525252525254,47
"Guyana","Oct-2024","Canela",71,4661.800000000004,65.65915492957747,103
"Guyana","Sep-2024","Canela",55,6504.4,118.26181818181817,98
"Haiti","Aug-2024","Canela",85,63.43333333333334,0.7462745098039215,92
"Haiti","Dec-2024","Canela",148,141.50000000000003,0.956081081081081,179
"Haiti","Jan-2025","Canela",135,104.33333333333333,0.7728395061728395,173
"Haiti","Nov-2024","Canela",66,238.51666666666665,3.613888888888889,77
"Haiti","Oct-2024","Canela",107,135.4666666666666,1.2660436137071651,146
"Haiti","Sep-2024","Canela",57,84.3,1.4789473684210526,65
"Honduras","Aug-2024","Canela",8839,105759.4000000038,11.965086548252064,39515
"Honduras","Dec-2024","Canela",5465,159636.0999999995,29.210631290027447,28738
"Honduras","Jan-2025","Canela",4269,110579.41666666747,25.90288514093855,23421
"Honduras","Nov-2024","Canela",8624,208768.5333333299,24.20785405071119,46197
"Honduras","Oct-2024","Canela",11540,262470.41666666156,22.744403523974583,67393
"Honduras","Sep-2024","Canela",9843,174533.36666666527,17.73172474516577,47456
"Hong Kong","Aug-2024","Canela",96,233.25000000000014,2.4296875,209
"Hong Kong","Dec-2024","Canela",188,18044.93333333329,95.98368794326241,3410
"Hong Kong","Jan-2025","Canela",155,47009.11666666673,303.284623655914,3252
"Hong Kong","Nov-2024","Canela",206,33907.43333333326,164.59919093851133,981
"Hong Kong","Oct-2024","Canela",187,9078.216666666644,48.54661319073084,1250
"Hong Kong","Sep-2024","Canela",126,3789.9500000000007,30.078968253968252,1206
"Hungary","Aug-2024","Canela",32,450.1666666666668,14.067708333333334,55
"Hungary","Dec-2024","Canela",111,936.7166666666668,8.43888888888889,348
"Hungary","Jan-2025","Canela",117,920.1333333333334,7.864387464387464,251
"Hungary","Nov-2024","Canela",99,210.08333333333348,2.122053872053872,224
"Hungary","Oct-2024","Canela",107,208.41666666666697,1.9478193146417444,241
"Hungary","Sep-2024","Canela",84,77.58333333333326,0.923611111111111,142
"Iceland","Aug-2024","Canela",8,2259.483333333333,282.43541666666664,22
"Iceland","Dec-2024","Canela",9,258.6,28.733333333333334,48
"Iceland","Jan-2025","Canela",14,115.16666666666664,8.226190476190476,62
"Iceland","Nov-2024","Canela",14,37.83333333333332,2.7023809523809526,40
"Iceland","Oct-2024","Canela",10,3.783333333333333,0.3783333333333333,12
"Iceland","Sep-2024","Canela",12,1142.8499999999997,95.2375,19
"India","Aug-2024","Canela",1097,55850.61666667058,50.91213916742632,20751
"India","Dec-2024","Canela",1609,107981.73333333427,67.11108348870934,12400
"India","Jan-2025","Canela",1543,123359.56666666694,79.94787211060704,14535
"India","Nov-2024","Canela",1803,82808.90000000397,45.92839711591791,16731
"India","Oct-2024","Canela",2067,51150.2333333363,24.746121593291402,16222
"India","Sep-2024","Canela",1530,77786.43333333715,50.84080610021787,23223
"Indonesia","Aug-2024","Canela",823,2306.6666666666592,2.802754151478331,1183
"Indonesia","Dec-2024","Canela",2225,11726.533333333364,5.270352059925093,4819
"Indonesia","Jan-2025","Canela",1854,38425.93333333328,20.72596188421431,4081
"Indonesia","Nov-2024","Canela",2809,20298.649999999536,7.226290494838021,6389
"Indonesia","Oct-2024","Canela",3705,46621.03333333645,12.58327485380117,10189
"Indonesia","Sep-2024","Canela",1808,12751.849999999991,7.053014380530974,3706
"Iran","Aug-2024","Canela",310,818.2666666666664,2.6395698924731184,441
"Iran","Dec-2024","Canela",623,889.7333333333341,1.428143392188336,1049
"Iran","Jan-2025","Canela",720,859.7833333333331,1.1941435185185185,1387
"Iran","Nov-2024","Canela",627,1039.8166666666664,1.6583997873471557,966
"Iran","Oct-2024","Canela",741,2003.783333333327,2.704161043634728,1088
"Iran","Sep-2024","Canela",484,980.8166666666663,2.0264807162534435,739
"Iraq","Aug-2024","Canela",436,429.0666666666674,0.9840978593272172,606
"Iraq","Dec-2024","Canela",942,691.8999999999996,0.7345010615711253,1436
"Iraq","Jan-2025","Canela",931,1162.383333333322,1.248532044396706,1547
"Iraq","Nov-2024","Canela",1020,807.5166666666653,0.7916830065359477,1538
"Iraq","Oct-2024","Canela",1829,1522.0999999999867,0.8322033898305085,2531
"Iraq","Sep-2024","Canela",2468,2757.5333333333706,1.1173149648838465,2914
"Ireland","Aug-2024","Canela",220,2179.6666666666733,9.907575757575756,1092
"Ireland","Dec-2024","Canela",318,7807.449999999966,24.551729559748427,2671
"Ireland","Jan-2025","Canela",300,6676.883333333317,22.25627777777778,2604
"Ireland","Nov-2024","Canela",329,2519.63333333336,7.658459979736575,1546
"Ireland","Oct-2024","Canela",313,1825.8166666666548,5.833280085197018,1602
"Ireland","Sep-2024","Canela",279,16103.866666666543,57.71995221027479,3716
"Isle of Man","Nov-2024","Canela",1,0.16666666666666666,0.16666666666666666,1
"Israel","Aug-2024","Canela",106,301.40000000000026,2.843396226415094,274
"Israel","Dec-2024","Canela",209,853.3666666666684,4.083094098883572,594
"Israel","Jan-2025","Canela",180,568.7000000000006,3.1594444444444445,543
"Israel","Nov-2024","Canela",195,1848.216666666661,9.478034188034188,591
"Israel","Oct-2024","Canela",208,1985.683333333307,9.546554487179488,1826
"Israel","Sep-2024","Canela",155,1561.0666666666657,10.071397849462365,454
"Italy","Aug-2024","Canela",447,687.3666666666672,1.5377330350484713,792
"Italy","Dec-2024","Canela",754,22758.733333333086,30.18399646330681,1990
"Italy","Jan-2025","Canela",771,3611.033333333356,4.68357111975789,1764
"Italy","Nov-2024","Canela",928,64469.48333333376,69.47142600574712,2419
"Italy","Oct-2024","Canela",1098,48756.04999999985,44.40441712204007,2871
"Italy","Sep-2024","Canela",875,2789.400000000015,3.187885714285714,2057
"Jamaica","Aug-2024","Canela",171,533.1500000000007,3.1178362573099414,368
"Jamaica","Dec-2024","Canela",309,911.5166666666674,2.9498921251348436,483
"Jamaica","Jan-2025","Canela",261,796.866666666667,3.0531289910600257,436
"Jamaica","Nov-2024","Canela",393,783.9166666666661,1.994698897370653,675
"Jamaica","Oct-2024","Canela",394,1222.1833333333327,3.101988155668359,691
"Jamaica","Sep-2024","Canela",283,1885.2166666666617,6.661542991755006,491
"Japan","Aug-2024","Canela",272,5511.666666666707,20.263480392156865,3087
"Japan","Dec-2024","Canela",371,2647.8333333333344,7.1370170709793355,1243
"Japan","Jan-2025","Canela",343,6728.65000000002,19.617055393586003,1675
"Japan","Nov-2024","Canela",348,3690.166666666689,10.603927203065133,997
"Japan","Oct-2024","Canela",435,8110.216666666657,18.644176245210726,1902
"Japan","Sep-2024","Canela",284,6125.59999999998,21.569014084507042,1571
"Jersey","Aug-2024","Canela",1,0.11666666666666667,0.11666666666666667,1
"Jersey","Dec-2024","Canela",3,0.6833333333333335,0.22777777777777777,8
"Jersey","Jan-2025","Canela",3,0.3,0.09999999999999999,3
"Jersey","Nov-2024","Canela",2,0.11666666666666667,0.058333333333333334,2
"Jersey","Sep-2024","Canela",1,0.2833333333333333,0.2833333333333333,1
"Jordan","Aug-2024","Canela",79,390.2166666666671,4.9394514767932485,233
"Jordan","Dec-2024","Canela",203,340.9000000000004,1.6793103448275861,411
"Jordan","Jan-2025","Canela",166,348.76666666666705,2.101004016064257,351
"Jordan","Nov-2024","Canela",245,301.83333333333394,1.2319727891156462,478
"Jordan","Oct-2024","Canela",291,536.6333333333333,1.8441008018327605,613
"Jordan","Sep-2024","Canela",196,405.9166666666672,2.0710034013605445,403
"Kazakhstan","Aug-2024","Canela",8,96.61666666666666,12.077083333333333,13
"Kazakhstan","Dec-2024","Canela",38,71.51666666666665,1.8820175438596491,103
"Kazakhstan","Jan-2025","Canela",40,69.20000000000003,1.73,113
"Kazakhstan","Nov-2024","Canela",36,60.43333333333334,1.6787037037037036,148
"Kazakhstan","Oct-2024","Canela",26,57.46666666666666,2.2102564102564104,64
"Kazakhstan","Sep-2024","Canela",28,180.29999999999995,6.439285714285715,86
"Kenya","Aug-2024","Canela",317,154.81666666666686,0.4883806519453207,371
"Kenya","Dec-2024","Canela",335,365.11666666666684,1.0899004975124378,418
"Kenya","Jan-2025","Canela",277,207.15000000000074,0.7478339350180505,326
"Kenya","Nov-2024","Canela",293,1156.2166666666653,3.94613196814562,407
"Kenya","Oct-2024","Canela",385,304.55000000000075,0.7910389610389611,510
"Kenya","Sep-2024","Canela",309,210.71666666666695,0.6819309600862999,366
"Kuwait","Aug-2024","Canela",51,166.0333333333334,3.2555555555555555,104
"Kuwait","Dec-2024","Canela",94,203.66666666666652,2.1666666666666665,241
"Kuwait","Jan-2025","Canela",79,396.3000000000004,5.016455696202532,184
"Kuwait","Nov-2024","Canela",92,419.08333333333354,4.555253623188405,220
"Kuwait","Oct-2024","Canela",131,1267.6833333333316,9.676972010178117,355
"Kuwait","Sep-2024","Canela",116,216.75000000000023,1.8685344827586208,217
"Kyrgyzstan","Aug-2024","Canela",1,0.016666666666666666,0.016666666666666666,1
"Kyrgyzstan","Dec-2024","Canela",7,4.666666666666666,0.6666666666666667,14
"Kyrgyzstan","Jan-2025","Canela",8,2.016666666666667,0.2520833333333333,10
"Kyrgyzstan","Nov-2024","Canela",5,2.3166666666666664,0.4633333333333334,5
"Kyrgyzstan","Oct-2024","Canela",4,1.5333333333333334,0.38333333333333336,6
"Laos","Aug-2024","Canela",2,0.8,0.4,2
"Laos","Dec-2024","Canela",6,3.9333333333333336,0.6555555555555556,8
"Laos","Jan-2025","Canela",8,7.999999999999999,1,9
"Laos","Nov-2024","Canela",5,1.1,0.22000000000000003,6
"Laos","Oct-2024","Canela",9,2.216666666666667,0.24629629629629632,14
"Laos","Sep-2024","Canela",5,0.7666666666666666,0.15333333333333335,6
"Latvia","Aug-2024","Canela",7,2.7833333333333337,0.3976190476190476,12
"Latvia","Dec-2024","Canela",41,440.2333333333335,10.73739837398374,72
"Latvia","Jan-2025","Canela",27,233.48333333333332,8.647530864197531,44
"Latvia","Nov-2024","Canela",20,317.21666666666664,15.860833333333332,79
"Latvia","Oct-2024","Canela",25,293.01666666666665,11.720666666666666,91
"Latvia","Sep-2024","Canela",26,73.36666666666662,2.8217948717948715,53
"Lebanon","Aug-2024","Canela",58,50.166666666666664,0.8649425287356322,112
"Lebanon","Dec-2024","Canela",184,1001.5499999999994,5.44320652173913,296
"Lebanon","Jan-2025","Canela",163,308.6833333333329,1.8937627811860942,331
"Lebanon","Nov-2024","Canela",148,463.1500000000003,3.129391891891892,275
"Lebanon","Oct-2024","Canela",176,441.3666666666669,2.5077651515151516,346
"Lebanon","Sep-2024","Canela",147,322.1000000000004,2.191156462585034,272
"Lesotho","Aug-2024","Canela",1,0.6666666666666666,0.6666666666666666,1
"Lesotho","Dec-2024","Canela",1,0.7,0.7,1
"Lesotho","Jan-2025","Canela",3,0.31666666666666665,0.10555555555555556,3
"Lesotho","Nov-2024","Canela",1,0.11666666666666667,0.11666666666666667,1
"Lesotho","Sep-2024","Canela",3,1.2,0.39999999999999997,3
"Liberia","Dec-2024","Canela",10,4.516666666666667,0.45166666666666666,10
"Liberia","Jan-2025","Canela",2,1.4,0.7,3
"Liberia","Nov-2024","Canela",10,4.116666666666666,0.4116666666666666,11
"Liberia","Oct-2024","Canela",6,4.366666666666667,0.7277777777777777,7
"Liberia","Sep-2024","Canela",6,1.9333333333333336,0.32222222222222224,8
"Libya","Aug-2024","Canela",49,29.350000000000005,0.5989795918367348,62
"Libya","Dec-2024","Canela",113,44.716666666666654,0.3957227138643068,153
"Libya","Jan-2025","Canela",109,105.83333333333324,0.9709480122324159,206
"Libya","Nov-2024","Canela",164,75.7333333333333,0.46178861788617886,220
"Libya","Oct-2024","Canela",156,113.59999999999991,0.7282051282051282,229
"Libya","Sep-2024","Canela",112,46.98333333333332,0.4194940476190476,182
"Liechtenstein","Oct-2024","Canela",1,0.06666666666666667,0.06666666666666667,1
"Liechtenstein","Sep-2024","Canela",1,3.933333333333333,3.933333333333333,3
"Lithuania","Aug-2024","Canela",19,1077.3666666666663,56.70350877192982,264
"Lithuania","Dec-2024","Canela",47,45467.183333333334,967.3868794326241,346
"Lithuania","Jan-2025","Canela",50,40099.93333333328,801.9986666666667,378
"Lithuania","Nov-2024","Canela",59,11397.283333333351,193.17429378531074,267
"Lithuania","Oct-2024","Canela",56,117.6833333333333,2.1014880952380954,172
"Lithuania","Sep-2024","Canela",54,289.2,5.355555555555555,168
"Luxembourg","Aug-2024","Canela",18,7.3166666666666655,0.40648148148148144,25
"Luxembourg","Dec-2024","Canela",27,10.466666666666672,0.38765432098765434,45
"Luxembourg","Jan-2025","Canela",26,51.73333333333333,1.9897435897435898,60
"Luxembourg","Nov-2024","Canela",25,256.3166666666667,10.252666666666666,49
"Luxembourg","Oct-2024","Canela",31,178.04999999999993,5.743548387096775,116
"Luxembourg","Sep-2024","Canela",17,16.43333333333333,0.9666666666666667,24
"Macau SAR China","Aug-2024","Canela",3,10.183333333333334,3.3944444444444444,4
"Macau SAR China","Dec-2024","Canela",2,1.15,0.575,2
"Macau SAR China","Nov-2024","Canela",3,1.0166666666666666,0.33888888888888885,3
"Macau SAR China","Oct-2024","Canela",1,0.23333333333333334,0.23333333333333334,1
"Macau SAR China","Sep-2024","Canela",2,2.3166666666666664,1.1583333333333334,2
"Macedonia","Aug-2024","Canela",37,137.88333333333335,3.7265765765765764,83
"Macedonia","Dec-2024","Canela",67,196.81666666666675,2.9375621890547263,221
"Macedonia","Jan-2025","Canela",78,762.4666666666668,9.775213675213676,216
"Macedonia","Nov-2024","Canela",92,77.84999999999995,0.846195652173913,183
"Macedonia","Oct-2024","Canela",92,127.06666666666652,1.381159420289855,231
"Macedonia","Sep-2024","Canela",58,398.0000000000004,6.862068965517241,162
"Madagascar","Aug-2024","Canela",12,19.06666666666667,1.5888888888888888,15
"Madagascar","Dec-2024","Canela",34,266.1833333333334,7.828921568627451,45
"Madagascar","Jan-2025","Canela",28,123.39999999999996,4.4071428571428575,31
"Madagascar","Nov-2024","Canela",39,28.01666666666667,0.7183760683760684,39
"Madagascar","Oct-2024","Canela",44,142.7,3.2431818181818177,46
"Madagascar","Sep-2024","Canela",19,110.64999999999999,5.8236842105263165,21
"Malawi","Aug-2024","Canela",4,1.7,0.425,5
"Malawi","Dec-2024","Canela",30,39.566666666666656,1.318888888888889,32
"Malawi","Jan-2025","Canela",25,19.950000000000003,0.7979999999999999,32
"Malawi","Nov-2024","Canela",25,17.883333333333333,0.7153333333333333,28
"Malawi","Oct-2024","Canela",21,8.95,0.4261904761904762,25
"Malawi","Sep-2024","Canela",33,24.93333333333333,0.7555555555555555,40
"Malaysia","Aug-2024","Canela",179,485.11666666666713,2.710148975791434,265
"Malaysia","Dec-2024","Canela",412,7223.433333333342,17.532605177993528,872
"Malaysia","Jan-2025","Canela",359,775.8166666666676,2.1610492107706594,754
"Malaysia","Nov-2024","Canela",504,19855.91666666664,39.39666005291006,1080
"Malaysia","Oct-2024","Canela",587,15489.616666666652,26.387762634866554,1056
"Malaysia","Sep-2024","Canela",277,869.6166666666662,3.139410348977136,513
"Maldives","Aug-2024","Canela",12,5.583333333333333,0.46527777777777773,15
"Maldives","Dec-2024","Canela",5,1.3166666666666667,0.2633333333333333,5
"Maldives","Jan-2025","Canela",4,0.8,0.2,4
"Maldives","Nov-2024","Canela",14,3.5166666666666666,0.2511904761904762,19
"Maldives","Oct-2024","Canela",6,1.5666666666666669,0.2611111111111111,8
"Maldives","Sep-2024","Canela",9,2.466666666666667,0.2740740740740741,10
"Mali","Aug-2024","Canela",18,8.766666666666666,0.4870370370370371,21
"Mali","Dec-2024","Canela",60,133.74999999999997,2.2291666666666665,74
"Mali","Jan-2025","Canela",39,37.7,0.9666666666666668,46
"Mali","Nov-2024","Canela",62,116.54999999999998,1.8798387096774194,77
"Mali","Oct-2024","Canela",74,43.9,0.5932432432432432,84
"Mali","Sep-2024","Canela",47,23.283333333333328,0.49539007092198584,60
"Malta","Aug-2024","Canela",7,0.95,0.1357142857142857,12
"Malta","Dec-2024","Canela",26,21.450000000000006,0.825,64
"Malta","Jan-2025","Canela",31,820.0666666666671,26.453763440860218,103
"Malta","Nov-2024","Canela",22,194.1333333333333,8.824242424242424,95
"Malta","Oct-2024","Canela",23,138.9166666666666,6.039855072463768,60
"Malta","Sep-2024","Canela",16,9.783333333333335,0.6114583333333333,19
"Martinique","Aug-2024","Canela",4,2.983333333333333,0.7458333333333333,10
"Martinique","Dec-2024","Canela",3,15.883333333333336,5.294444444444444,26
"Martinique","Jan-2025","Canela",8,328.68333333333334,41.08541666666667,82
"Martinique","Nov-2024","Canela",7,10.083333333333334,1.4404761904761905,20
"Martinique","Oct-2024","Canela",9,12.416666666666666,1.3796296296296295,25
"Martinique","Sep-2024","Canela",3,2.7333333333333334,0.9111111111111111,10
"Mauritania","Aug-2024","Canela",9,2.8,0.3111111111111111,14
"Mauritania","Dec-2024","Canela",11,3,0.2727272727272727,11
"Mauritania","Jan-2025","Canela",23,9.616666666666665,0.41811594202898555,32
"Mauritania","Nov-2024","Canela",25,22.76666666666667,0.9106666666666666,26
"Mauritania","Oct-2024","Canela",25,8.966666666666667,0.3586666666666667,34
"Mauritania","Sep-2024","Canela",22,5.1,0.2318181818181818,26
"Mauritius","Aug-2024","Canela",33,116.46666666666665,3.529292929292929,54
"Mauritius","Dec-2024","Canela",54,230.3666666666667,4.26604938271605,101
"Mauritius","Jan-2025","Canela",45,819.3500000000004,18.20777777777778,121
"Mauritius","Nov-2024","Canela",27,197.98333333333338,7.332716049382715,67
"Mauritius","Oct-2024","Canela",22,323.13333333333327,14.687878787878788,51
"Mauritius","Sep-2024","Canela",25,131.7166666666667,5.268666666666666,41
"Mayotte","Oct-2024","Canela",1,0,0,1
"Mayotte","Sep-2024","Canela",2,0.2,0.1,2
"Mexico","Aug-2024","Canela",1264417,16080576.800057521,12.717779656553178,3931375
"Mexico","Dec-2024","Canela",356910,6476603.3833089145,18.146320874543537,1164657
"Mexico","Jan-2025","Canela",305041,5995640.483318113,19.655195476455077,966794
"Mexico","Nov-2024","Canela",716949,12661285.350024993,17.659952590770054,2521527
"Mexico","Oct-2024","Canela",1375271,23066307.766775914,16.772190911221617,5300394
"Mexico","Sep-2024","Canela",1366236,19643039.000116795,14.377486027304213,4694993
"Moldova","Aug-2024","Canela",8,9.433333333333334,1.1791666666666667,100
"Moldova","Dec-2024","Canela",32,38.7333333333334,1.2104166666666667,860
"Moldova","Jan-2025","Canela",54,34.816666666666755,0.6447530864197532,579
"Moldova","Nov-2024","Canela",27,34.683333333333415,1.2845679012345679,681
"Moldova","Oct-2024","Canela",27,44.26666666666661,1.6395061728395062,733
"Moldova","Sep-2024","Canela",24,42.23333333333336,1.7597222222222222,566
"Monaco","Nov-2024","Canela",1,0.05,0.05,2
"Mongolia","Dec-2024","Canela",3,0.4,0.13333333333333333,5
"Mongolia","Jan-2025","Canela",2,1.0333333333333334,0.5166666666666667,6
"Mongolia","Nov-2024","Canela",4,0.9833333333333333,0.24583333333333332,5
"Mongolia","Oct-2024","Canela",3,0.3833333333333333,0.1277777777777778,3
"Mongolia","Sep-2024","Canela",4,3.066666666666667,0.7666666666666667,14
"Montenegro","Aug-2024","Canela",7,1.0666666666666667,0.15238095238095237,9
"Montenegro","Dec-2024","Canela",19,188.3666666666666,9.914035087719299,53
"Montenegro","Jan-2025","Canela",35,56.30000000000001,1.6085714285714285,119
"Montenegro","Nov-2024","Canela",16,10.699999999999998,0.66875,32
"Montenegro","Oct-2024","Canela",13,99.76666666666665,7.674358974358975,38
