"Country","Date Month","Rights Holder","Uniques","Time Watched Minutes","Avg Min per Unique","Sessions"
"Somalia","Jan-2025","CombateGlobal",4,2.5333333333333337,0.6333333333333333,5
"Somalia","Nov-2024","CombateGlobal",3,1.8166666666666667,0.6055555555555555,3
"Somalia","Oct-2024","CombateGlobal",2,0.35,0.175,2
"Somalia","Sep-2024","CombateGlobal",4,0.8333333333333335,0.20833333333333334,4
"South Africa","Dec-2024","CombateGlobal",37,70.28333333333332,1.8995495495495496,44
"South Africa","Jan-2025","CombateGlobal",30,58.79999999999999,1.96,34
"South Africa","Nov-2024","CombateGlobal",32,12.049999999999999,0.3765625,34
"South Africa","Oct-2024","CombateGlobal",29,38.66666666666667,1.3333333333333333,41
"South Africa","Sep-2024","CombateGlobal",33,62.16666666666668,1.8838383838383839,35
"South Korea","Dec-2024","CombateGlobal",29,776.4333333333334,26.7735632183908,167
"South Korea","Jan-2025","CombateGlobal",28,2696.033333333334,96.28690476190476,360
"South Korea","Nov-2024","CombateGlobal",6,4.550000000000001,0.7583333333333333,16
"South Korea","Oct-2024","CombateGlobal",14,80.79999999999998,5.771428571428571,25
"South Korea","Sep-2024","CombateGlobal",9,262.4666666666667,29.16296296296296,44
"South Sudan","Dec-2024","CombateGlobal",1,0.21666666666666667,0.21666666666666667,1
"Spain","Dec-2024","CombateGlobal",967,52897.83333333344,54.703033436745955,1939
"Spain","Jan-2025","CombateGlobal",1053,44241.750000000124,42.01495726495727,1907
"Spain","Nov-2024","CombateGlobal",1266,62291.81666666682,49.20364665613481,2334
"Spain","Oct-2024","CombateGlobal",2385,54344.05000000005,22.78576519916143,3672
"Spain","Sep-2024","CombateGlobal",1178,42710.133333333375,36.256479909451045,2008
"Sri Lanka","Dec-2024","CombateGlobal",1,0.08333333333333333,0.08333333333333333,1
"Sri Lanka","Nov-2024","CombateGlobal",3,3.6333333333333333,1.211111111111111,9
"Sri Lanka","Oct-2024","CombateGlobal",3,1.8166666666666669,0.6055555555555555,3
"Sri Lanka","Sep-2024","CombateGlobal",2,0.4,0.2,2
"Sudan","Dec-2024","CombateGlobal",6,1.3833333333333333,0.23055555555555554,6
"Sudan","Jan-2025","CombateGlobal",1,0.16666666666666666,0.16666666666666666,1
"Sudan","Nov-2024","CombateGlobal",3,0.7666666666666666,0.2555555555555556,3
"Sudan","Oct-2024","CombateGlobal",3,0.3333333333333333,0.1111111111111111,3
"Sudan","Sep-2024","CombateGlobal",1,0.016666666666666666,0.016666666666666666,1
"Suriname","Dec-2024","CombateGlobal",2,5.216666666666667,2.6083333333333334,2
"Suriname","Jan-2025","CombateGlobal",4,3.2666666666666666,0.8166666666666667,4
"Suriname","Nov-2024","CombateGlobal",3,2.75,0.9166666666666666,4
"Suriname","Oct-2024","CombateGlobal",5,1.3499999999999999,0.27,6
"Suriname","Sep-2024","CombateGlobal",2,1.1833333333333333,0.5916666666666667,2
"Sweden","Dec-2024","CombateGlobal",47,23.26666666666668,0.4950354609929078,88
"Sweden","Jan-2025","CombateGlobal",40,54.033333333333346,1.3508333333333333,60
"Sweden","Nov-2024","CombateGlobal",51,110.14999999999986,2.1598039215686278,92
"Sweden","Oct-2024","CombateGlobal",35,81.91666666666663,2.3404761904761906,69
"Sweden","Sep-2024","CombateGlobal",25,3.4333333333333327,0.13733333333333334,44
"Switzerland","Dec-2024","CombateGlobal",60,1370.5999999999997,22.84333333333333,99
"Switzerland","Jan-2025","CombateGlobal",39,734.9166666666666,18.844017094017094,63
"Switzerland","Nov-2024","CombateGlobal",51,1717.0999999999997,33.66862745098039,108
"Switzerland","Oct-2024","CombateGlobal",57,1928.0166666666655,33.82485380116959,109
"Switzerland","Sep-2024","CombateGlobal",23,927.2666666666664,40.3159420289855,51
"Syria","Dec-2024","CombateGlobal",5,1.4166666666666667,0.2833333333333333,7
"Syria","Jan-2025","CombateGlobal",21,42.53333333333333,2.0253968253968253,29
"Syria","Nov-2024","CombateGlobal",18,6.25,0.3472222222222222,18
"Syria","Oct-2024","CombateGlobal",21,188.65000000000003,8.983333333333334,23
"Syria","Sep-2024","CombateGlobal",10,1,0.1,10
"São Tomé and Príncipe","Jan-2025","CombateGlobal",1,0.13333333333333333,0.13333333333333333,1
"São Tomé and Príncipe","Nov-2024","CombateGlobal",7,32.43333333333334,4.633333333333333,9
"São Tomé and Príncipe","Oct-2024","CombateGlobal",6,76.78333333333333,12.797222222222222,7
"São Tomé and Príncipe","Sep-2024","CombateGlobal",1,76.6,76.6,3
"Taiwan","Dec-2024","CombateGlobal",11,11.283333333333331,1.0257575757575756,12
"Taiwan","Jan-2025","CombateGlobal",8,6.116666666666666,0.7645833333333333,8
"Taiwan","Nov-2024","CombateGlobal",5,28.61666666666667,5.723333333333334,79
"Taiwan","Oct-2024","CombateGlobal",13,7.25,0.5576923076923077,19
"Taiwan","Sep-2024","CombateGlobal",8,11.600000000000001,1.45,11
"Tajikistan","Dec-2024","CombateGlobal",1,0.35,0.35,1
"Tajikistan","Jan-2025","CombateGlobal",1,0.03333333333333333,0.03333333333333333,2
"Tajikistan","Oct-2024","CombateGlobal",1,0.03333333333333333,0.03333333333333333,1
"Tanzania","Dec-2024","CombateGlobal",10,3.5333333333333328,0.35333333333333333,10
"Tanzania","Jan-2025","CombateGlobal",4,1.25,0.3125,4
"Tanzania","Nov-2024","CombateGlobal",4,3.1499999999999995,0.7875,4
"Tanzania","Oct-2024","CombateGlobal",3,1.5333333333333332,0.5111111111111112,3
"Tanzania","Sep-2024","CombateGlobal",4,0.6833333333333333,0.17083333333333334,4
"Thailand","Dec-2024","CombateGlobal",34,19.333333333333336,0.5686274509803921,48
"Thailand","Jan-2025","CombateGlobal",40,152.08333333333337,3.8020833333333335,59
"Thailand","Nov-2024","CombateGlobal",39,63.283333333333324,1.6226495726495727,51
"Thailand","Oct-2024","CombateGlobal",37,29.050000000000008,0.7851351351351351,42
"Thailand","Sep-2024","CombateGlobal",25,19.100000000000005,0.764,28
"Timor-Leste","Dec-2024","CombateGlobal",2,0.2,0.1,2
"Togo","Dec-2024","CombateGlobal",7,5.4833333333333325,0.7833333333333333,11
"Togo","Jan-2025","CombateGlobal",5,1.4666666666666668,0.29333333333333333,5
"Togo","Nov-2024","CombateGlobal",9,2.4666666666666677,0.2740740740740741,11
"Togo","Oct-2024","CombateGlobal",9,9.100000000000001,1.011111111111111,14
"Togo","Sep-2024","CombateGlobal",9,32.06666666666666,3.5629629629629633,23
"Trinidad and Tobago","Dec-2024","CombateGlobal",2,2.65,1.325,3
"Trinidad and Tobago","Jan-2025","CombateGlobal",6,3.1833333333333336,0.5305555555555556,6
"Trinidad and Tobago","Nov-2024","CombateGlobal",7,4.283333333333333,0.6119047619047618,9
"Trinidad and Tobago","Oct-2024","CombateGlobal",5,10.066666666666665,2.013333333333333,6
"Trinidad and Tobago","Sep-2024","CombateGlobal",1,0.03333333333333333,0.03333333333333333,1
"Tunisia","Dec-2024","CombateGlobal",59,123.31666666666663,2.0901129943502825,68
"Tunisia","Jan-2025","CombateGlobal",83,49.85000000000001,0.6006024096385543,91
"Tunisia","Nov-2024","CombateGlobal",62,201.08333333333337,3.2432795698924735,65
"Tunisia","Oct-2024","CombateGlobal",98,80.9666666666667,0.8261904761904763,106
"Tunisia","Sep-2024","CombateGlobal",48,18.700000000000006,0.38958333333333334,52
"Turkey","Dec-2024","CombateGlobal",2006,2862.4833333333304,1.4269607843137253,2948
"Turkey","Jan-2025","CombateGlobal",279,4042.3333333333376,14.488649940262844,678
"Turkey","Nov-2024","CombateGlobal",3328,2953.816666666692,0.8875651041666667,4828
"Turkey","Oct-2024","CombateGlobal",3204,2463.9333333333316,0.7690178942987932,4524
"Turkey","Sep-2024","CombateGlobal",103,349.866666666667,3.3967637540453075,134
"Turkmenistan","Dec-2024","CombateGlobal",4,0.7666666666666667,0.19166666666666668,4
"Turks and Caicos Islands","Jan-2025","CombateGlobal",3,0.3,0.09999999999999999,3
"Turks and Caicos Islands","Nov-2024","CombateGlobal",1,0.06666666666666667,0.06666666666666667,1
"Turks and Caicos Islands","Oct-2024","CombateGlobal",1,0.5333333333333333,0.5333333333333333,1
"Turks and Caicos Islands","Sep-2024","CombateGlobal",2,0.18333333333333335,0.09166666666666666,2
"U.S. Virgin Islands","Oct-2024","CombateGlobal",1,5.4,5.4,1
"U.S. Virgin Islands","Sep-2024","CombateGlobal",1,0.7166666666666667,0.7166666666666667,1
"Uganda","Dec-2024","CombateGlobal",7,9.133333333333335,1.3047619047619048,7
"Uganda","Jan-2025","CombateGlobal",1,12.083333333333334,12.083333333333334,1
"Uganda","Nov-2024","CombateGlobal",1,0.05,0.05,1
"Uganda","Oct-2024","CombateGlobal",7,10.083333333333336,1.4404761904761905,7
"Uganda","Sep-2024","CombateGlobal",3,0.18333333333333335,0.06111111111111111,3
"Ukraine","Dec-2024","CombateGlobal",75,1045.9333333333327,13.945777777777778,114
"Ukraine","Jan-2025","CombateGlobal",47,663.2000000000003,14.110638297872342,93
"Ukraine","Nov-2024","CombateGlobal",32,181.2500000000001,5.6640625,51
"Ukraine","Oct-2024","CombateGlobal",28,4215.0666666666675,150.53809523809522,87
"Ukraine","Sep-2024","CombateGlobal",32,35843.68333333332,1120.1151041666667,434
"United Arab Emirates","Dec-2024","CombateGlobal",29,159.01666666666668,5.483333333333333,38
"United Arab Emirates","Jan-2025","CombateGlobal",22,8.233333333333334,0.3742424242424242,26
"United Arab Emirates","Nov-2024","CombateGlobal",37,411.6500000000001,11.125675675675675,61
"United Arab Emirates","Oct-2024","CombateGlobal",34,292.00000000000006,8.588235294117647,42
"United Arab Emirates","Sep-2024","CombateGlobal",24,29.833333333333336,1.2430555555555556,30
"United Kingdom","Dec-2024","CombateGlobal",281,8103.300000000004,28.837366548042706,603
"United Kingdom","Jan-2025","CombateGlobal",185,6544.266666666682,35.37441441441441,365
"United Kingdom","Nov-2024","CombateGlobal",372,3463.183333333335,9.309632616487455,494
"United Kingdom","Oct-2024","CombateGlobal",449,3246.0000000000073,7.229398663697105,600
"United Kingdom","Sep-2024","CombateGlobal",352,283.06666666666706,0.8041666666666667,441
"United States","Aug-2024","CombateGlobal",1,0.03333333333333333,0.03333333333333333,2
"United States","Dec-2024","CombateGlobal",3871,995171.0666668518,257.08371652458453,204531
"United States","Jan-2025","CombateGlobal",2765,764728.5833333979,276.5745328511151,113868
"United States","Nov-2024","CombateGlobal",4643,628778.0166667098,135.42494436068634,94782
"United States","Oct-2024","CombateGlobal",6338,384723.1666666514,60.70103607867887,16212
"United States","Sep-2024","CombateGlobal",6152,340849.5499999877,55.40467327698309,14521
"Uruguay","Dec-2024","CombateGlobal",117,1709,14.606837606837606,140
"Uruguay","Jan-2025","CombateGlobal",98,279.00000000000006,2.8469387755102042,116
"Uruguay","Nov-2024","CombateGlobal",141,671.166666666667,4.760047281323877,158
"Uruguay","Oct-2024","CombateGlobal",149,542.6666666666669,3.6420581655480984,165
"Uruguay","Sep-2024","CombateGlobal",161,1608.9999999999982,9.993788819875776,191
"Uzbekistan","Dec-2024","CombateGlobal",30,17.566666666666663,0.5855555555555555,31
"Uzbekistan","Jan-2025","CombateGlobal",32,57.71666666666668,1.8036458333333334,36
"Uzbekistan","Nov-2024","CombateGlobal",32,74.9,2.340625,36
"Uzbekistan","Oct-2024","CombateGlobal",24,184.4,7.683333333333334,33
"Uzbekistan","Sep-2024","CombateGlobal",11,15.033333333333333,1.3666666666666667,12
"Vanuatu","Dec-2024","CombateGlobal",1,0.31666666666666665,0.31666666666666665,1
"Venezuela","Dec-2024","CombateGlobal",179,5943.433333333331,33.20353817504655,437
"Venezuela","Jan-2025","CombateGlobal",163,1958.5999999999992,12.015950920245398,283
"Venezuela","Nov-2024","CombateGlobal",223,5498.1833333333325,24.655530642750374,563
"Venezuela","Oct-2024","CombateGlobal",209,5608.300000000005,26.83397129186603,403
"Venezuela","Sep-2024","CombateGlobal",261,2674.6833333333316,10.247828863346104,495
"Vietnam","Dec-2024","CombateGlobal",17,110.85,6.520588235294118,28
"Vietnam","Jan-2025","CombateGlobal",9,1.9166666666666665,0.21296296296296297,10
"Vietnam","Nov-2024","CombateGlobal",42,2177.3833333333337,51.842460317460315,142
"Vietnam","Oct-2024","CombateGlobal",42,1652.4999999999998,39.345238095238095,202
"Vietnam","Sep-2024","CombateGlobal",29,2601.2499999999986,89.69827586206897,139
"Yemen","Dec-2024","CombateGlobal",33,4.35,0.1318181818181818,34
"Yemen","Jan-2025","CombateGlobal",17,8.300000000000002,0.4882352941176471,21
"Yemen","Nov-2024","CombateGlobal",22,10.483333333333341,0.4765151515151515,23
"Yemen","Oct-2024","CombateGlobal",30,23.966666666666665,0.7988888888888889,31
"Yemen","Sep-2024","CombateGlobal",23,10.333333333333336,0.44927536231884063,23
"Zambia","Dec-2024","CombateGlobal",5,0.9833333333333335,0.19666666666666666,5
"Zambia","Nov-2024","CombateGlobal",3,4.883333333333334,1.627777777777778,3
"Zambia","Oct-2024","CombateGlobal",1,0.2833333333333333,0.2833333333333333,1
"Zambia","Sep-2024","CombateGlobal",5,0.8166666666666668,0.16333333333333333,5
"Zimbabwe","Dec-2024","CombateGlobal",6,1.4166666666666667,0.23611111111111113,6
"Zimbabwe","Jan-2025","CombateGlobal",2,0.43333333333333335,0.21666666666666667,2
"Zimbabwe","Oct-2024","CombateGlobal",4,105.6,26.4,6
"Afghanistan","Oct-2024","Cybergroup",2,1.45,0.725,2
"Albania","Dec-2024","Cybergroup",4,0.39999999999999997,0.1,4
"Albania","Jan-2025","Cybergroup",1,0.05,0.05,1
"Albania","Nov-2024","Cybergroup",3,0.25,0.08333333333333333,4
"Albania","Oct-2024","Cybergroup",4,0.4666666666666666,0.11666666666666667,4
"Albania","Sep-2024","Cybergroup",3,0.26666666666666666,0.08888888888888889,4
"Algeria","Aug-2024","Cybergroup",16,2.383333333333333,0.14895833333333333,16
"Algeria","Dec-2024","Cybergroup",23,6.083333333333332,0.2644927536231884,23
"Algeria","Jan-2025","Cybergroup",29,8.883333333333338,0.30632183908045973,33
"Algeria","Nov-2024","Cybergroup",25,8.683333333333334,0.3473333333333333,27
"Algeria","Oct-2024","Cybergroup",22,3.3499999999999996,0.15227272727272728,22
"Algeria","Sep-2024","Cybergroup",31,5.999999999999997,0.1935483870967742,32
"Angola","Aug-2024","Cybergroup",4,2.7666666666666666,0.6916666666666667,4
"Angola","Dec-2024","Cybergroup",1,0.4166666666666667,0.4166666666666667,1
"Angola","Jan-2025","Cybergroup",1,1.35,1.35,1
"Angola","Oct-2024","Cybergroup",2,0.41666666666666663,0.20833333333333334,2
"Angola","Sep-2024","Cybergroup",1,0.2833333333333333,0.2833333333333333,1
"Antigua and Barbuda","Aug-2024","Cybergroup",4,84.55,21.1375,8
"Antigua and Barbuda","Nov-2024","Cybergroup",1,0.05,0.05,1
"Antigua and Barbuda","Oct-2024","Cybergroup",3,0.13333333333333333,0.044444444444444446,3
"Antigua and Barbuda","Sep-2024","Cybergroup",3,0.4666666666666667,0.15555555555555556,3
"Argentina","Aug-2024","Cybergroup",1415,14726.61666666661,10.407502944640754,2652
"Argentina","Dec-2024","Cybergroup",450,4374.100000000014,9.720222222222223,901
"Argentina","Jan-2025","Cybergroup",397,5297.2333333333445,13.343157010915197,802
"Argentina","Nov-2024","Cybergroup",761,12368.549999999997,16.253022339027595,1685
"Argentina","Oct-2024","Cybergroup",1302,12299.300000000003,9.446466973886329,2369
"Argentina","Sep-2024","Cybergroup",1596,18643.133333333255,11.681161236424396,3061
"Armenia","Aug-2024","Cybergroup",1,0.21666666666666667,0.21666666666666667,1
"Armenia","Sep-2024","Cybergroup",1,0.16666666666666666,0.16666666666666666,1
"Aruba","Aug-2024","Cybergroup",2,0.03333333333333333,0.016666666666666666,2
"Aruba","Oct-2024","Cybergroup",1,0.06666666666666667,0.06666666666666667,1
"Aruba","Sep-2024","Cybergroup",1,0.18333333333333332,0.18333333333333332,1
"Australia","Aug-2024","Cybergroup",8,27.099999999999998,3.3875,8
"Australia","Dec-2024","Cybergroup",3,2.216666666666667,0.7388888888888889,3
"Australia","Jan-2025","Cybergroup",2,1.2333333333333332,0.6166666666666667,2
"Australia","Nov-2024","Cybergroup",1,0.08333333333333333,0.08333333333333333,1
"Australia","Oct-2024","Cybergroup",5,6.15,1.23,5
"Australia","Sep-2024","Cybergroup",2,1.1500000000000001,0.575,3
"Austria","Jan-2025","Cybergroup",1,0.13333333333333333,0.13333333333333333,1
"Austria","Nov-2024","Cybergroup",2,0.3833333333333333,0.19166666666666668,3
"Austria","Oct-2024","Cybergroup",2,0.3,0.15,2
"Azerbaijan","Aug-2024","Cybergroup",3,4.916666666666667,1.638888888888889,4
"Azerbaijan","Dec-2024","Cybergroup",2,0.5833333333333333,0.2916666666666667,3
"Azerbaijan","Jan-2025","Cybergroup",1,0.03333333333333333,0.03333333333333333,1
"Azerbaijan","Nov-2024","Cybergroup",2,0.08333333333333333,0.041666666666666664,2
"Azerbaijan","Oct-2024","Cybergroup",4,0.8,0.2,4
"Azerbaijan","Sep-2024","Cybergroup",2,0.65,0.325,2
"Bahamas","Aug-2024","Cybergroup",24,0.6333333333333333,0.02638888888888889,24
"Bahamas","Dec-2024","Cybergroup",3,0.9333333333333332,0.3111111111111111,3
"Bahamas","Nov-2024","Cybergroup",4,0.11666666666666667,0.029166666666666667,5
"Bahamas","Oct-2024","Cybergroup",10,3.583333333333334,0.35833333333333334,12
"Bahamas","Sep-2024","Cybergroup",11,0.41666666666666663,0.03787878787878788,11
"Bahrain","Aug-2024","Cybergroup",2,0.13333333333333333,0.06666666666666667,2
"Bangladesh","Aug-2024","Cybergroup",4,1.8666666666666667,0.4666666666666667,4
"Bangladesh","Dec-2024","Cybergroup",1,0.4,0.4,1
"Bangladesh","Jan-2025","Cybergroup",1,0.05,0.05,1
"Bangladesh","Nov-2024","Cybergroup",5,1.05,0.21000000000000002,5
"Bangladesh","Oct-2024","Cybergroup",10,2.033333333333333,0.2033333333333333,10
"Bangladesh","Sep-2024","Cybergroup",5,0.6833333333333335,0.13666666666666666,5
"Barbados","Aug-2024","Cybergroup",14,1.7333333333333336,0.12380952380952381,14
"Barbados","Dec-2024","Cybergroup",1,0.08333333333333333,0.08333333333333333,1
"Barbados","Nov-2024","Cybergroup",7,4.883333333333333,0.6976190476190477,7
"Barbados","Oct-2024","Cybergroup",12,38.41666666666667,3.201388888888889,16
"Barbados","Sep-2024","Cybergroup",13,1.766666666666667,0.1358974358974359,13
"Belarus","Aug-2024","Cybergroup",1,4.433333333333334,4.433333333333334,2
"Belarus","Dec-2024","Cybergroup",1,0.06666666666666667,0.06666666666666667,1
"Belarus","Nov-2024","Cybergroup",1,0.03333333333333333,0.03333333333333333,1
"Belarus","Oct-2024","Cybergroup",2,0.15,0.075,3
"Belarus","Sep-2024","Cybergroup",2,0.06666666666666667,0.03333333333333333,2
"Belgium","Aug-2024","Cybergroup",11,288.48333333333335,26.225757575757576,28
"Belgium","Dec-2024","Cybergroup",4,127.38333333333334,31.845833333333335,9
"Belgium","Jan-2025","Cybergroup",3,2.0833333333333335,0.6944444444444445,3
"Belgium","Nov-2024","Cybergroup",5,1.3,0.26,5
"Belgium","Oct-2024","Cybergroup",3,1.4333333333333333,0.4777777777777778,3
"Belgium","Sep-2024","Cybergroup",6,9.466666666666667,1.5777777777777777,6
"Belize","Aug-2024","Cybergroup",18,5.516666666666665,0.30648148148148147,23
"Belize","Dec-2024","Cybergroup",4,0.3,0.075,4
"Belize","Nov-2024","Cybergroup",12,0.6166666666666666,0.051388888888888894,13
"Belize","Oct-2024","Cybergroup",23,18,0.782608695652174,31
"Belize","Sep-2024","Cybergroup",22,16.450000000000006,0.7477272727272727,27
"Bermuda","Aug-2024","Cybergroup",2,0.3333333333333333,0.16666666666666666,2
"Bermuda","Jan-2025","Cybergroup",2,0.11666666666666667,0.058333333333333334,2
"Bermuda","Oct-2024","Cybergroup",1,1.4166666666666665,1.4166666666666667,5
"Bermuda","Sep-2024","Cybergroup",3,0.15,0.049999999999999996,3
"Bolivia","Aug-2024","Cybergroup",607,3751.766666666672,6.180834706205382,947
"Bolivia","Dec-2024","Cybergroup",78,1155.4666666666667,14.813675213675214,161
"Bolivia","Jan-2025","Cybergroup",67,472.7333333333334,7.055721393034826,121
"Bolivia","Nov-2024","Cybergroup",239,1683.999999999999,7.046025104602511,407
"Bolivia","Oct-2024","Cybergroup",526,2566.966666666668,4.880164765525982,826
"Bolivia","Sep-2024","Cybergroup",612,3615.4166666666715,5.907543572984749,944
"Bosnia and Herzegovina","Aug-2024","Cybergroup",1,0.05,0.05,1
"Bosnia and Herzegovina","Nov-2024","Cybergroup",1,0.08333333333333333,0.08333333333333333,1
"Bosnia and Herzegovina","Oct-2024","Cybergroup",2,1.6833333333333333,0.8416666666666667,3
"Brazil","Aug-2024","Cybergroup",255,3293.7833333333365,12.916797385620916,868
"Brazil","Dec-2024","Cybergroup",250,16471.81666666638,65.88726666666666,7028
"Brazil","Jan-2025","Cybergroup",201,29114.23333333292,144.8469320066335,8303
"Brazil","Nov-2024","Cybergroup",289,10970.683333333134,37.96084198385236,4741
"Brazil","Oct-2024","Cybergroup",267,4819.749999999997,18.051498127340825,982
"Brazil","Sep-2024","Cybergroup",178,2867.0166666666696,16.10683520599251,666
"British Virgin Islands","Oct-2024","Cybergroup",1,0.016666666666666666,0.016666666666666666,1
"Brunei","Jan-2025","Cybergroup",1,0.5333333333333333,0.5333333333333333,1
"Brunei","Oct-2024","Cybergroup",1,20.15,20.15,2
"Brunei","Sep-2024","Cybergroup",2,4.033333333333333,2.0166666666666666,2
"Bulgaria","Aug-2024","Cybergroup",3,3.5166666666666666,1.1722222222222223,3
"Bulgaria","Dec-2024","Cybergroup",3,0.16666666666666669,0.05555555555555555,3
"Bulgaria","Jan-2025","Cybergroup",2,0.18333333333333335,0.09166666666666666,2
"Bulgaria","Nov-2024","Cybergroup",7,0.6500000000000001,0.09285714285714286,7
"Bulgaria","Oct-2024","Cybergroup",3,0.3666666666666667,0.12222222222222222,3
"Bulgaria","Sep-2024","Cybergroup",3,0.2833333333333333,0.09444444444444444,3
"Burkina Faso","Oct-2024","Cybergroup",1,1.35,1.35,2
"Cambodia","Aug-2024","Cybergroup",2,0.7166666666666667,0.35833333333333334,2
"Cambodia","Jan-2025","Cybergroup",1,0.23333333333333334,0.23333333333333334,1
"Cambodia","Oct-2024","Cybergroup",2,0.36666666666666664,0.18333333333333332,2
"Cameroon","Aug-2024","Cybergroup",1,0.2,0.2,1
"Cameroon","Oct-2024","Cybergroup",3,0.9833333333333334,0.3277777777777778,3
"Cameroon","Sep-2024","Cybergroup",1,0.95,0.95,1
"Canada","Aug-2024","Cybergroup",58,2992.2833333333347,51.591091954022986,300
"Canada","Dec-2024","Cybergroup",33,818.9499999999998,24.816666666666666,102
"Canada","Jan-2025","Cybergroup",26,651.2833333333328,25.049358974358974,85
"Canada","Nov-2024","Cybergroup",35,844.716666666666,24.134761904761906,102
"Canada","Oct-2024","Cybergroup",65,1604.3999999999987,24.683076923076925,179
"Canada","Sep-2024","Cybergroup",68,2313.0166666666664,34.01495098039216,221
"Caribbean Netherlands","Nov-2024","Cybergroup",1,1.7,1.7,2
"Caribbean Netherlands","Oct-2024","Cybergroup",2,0.09999999999999999,0.05,2
"Cayman Islands","Aug-2024","Cybergroup",3,0.1,0.03333333333333333,4
"Cayman Islands","Oct-2024","Cybergroup",5,0.9666666666666667,0.19333333333333333,7
"Cayman Islands","Sep-2024","Cybergroup",1,0.21666666666666667,0.21666666666666667,1
"Chile","Aug-2024","Cybergroup",773,3739.783333333339,4.8380120741699,1204
"Chile","Dec-2024","Cybergroup",192,878.0500000000004,4.573177083333333,248
"Chile","Jan-2025","Cybergroup",155,594.0666666666674,3.832688172043011,198
"Chile","Nov-2024","Cybergroup",403,1771.6999999999987,4.396277915632754,560
"Chile","Oct-2024","Cybergroup",842,5254.099999999997,6.240023752969122,1275
"Chile","Sep-2024","Cybergroup",864,3835.9999999999964,4.439814814814815,1246
"China","Aug-2024","Cybergroup",44,23.333333333333325,0.5303030303030303,68
"China","Dec-2024","Cybergroup",52,43.13333333333332,0.8294871794871794,99
"China","Jan-2025","Cybergroup",37,11.066666666666677,0.2990990990990991,54
"China","Nov-2024","Cybergroup",46,34.38333333333333,0.7474637681159421,96
"China","Oct-2024","Cybergroup",57,38.55,0.6763157894736842,106
"China","Sep-2024","Cybergroup",61,20.75000000000002,0.3401639344262295,115
"Colombia","Aug-2024","Cybergroup",21890,68586.20000000265,3.1332206486980354,33493
"Colombia","Dec-2024","Cybergroup",1103,5335.216666666682,4.837005137503777,1694
"Colombia","Jan-2025","Cybergroup",743,2902.2833333333356,3.906168685509197,1156
"Colombia","Nov-2024","Cybergroup",6697,29398.93333333285,4.389866109203126,10261
"Colombia","Oct-2024","Cybergroup",22623,68465.08333333686,3.026348553831646,32665
"Colombia","Sep-2024","Cybergroup",20847,67688.11666666888,3.2468996338402007,31256
"Congo - Brazzaville","Aug-2024","Cybergroup",2,17.049999999999997,8.525,3
"Congo - Brazzaville","Dec-2024","Cybergroup",2,0.21666666666666667,0.10833333333333334,2
"Congo - Brazzaville","Jan-2025","Cybergroup",1,0.16666666666666666,0.16666666666666666,1
"Congo - Brazzaville","Nov-2024","Cybergroup",1,0.5666666666666667,0.5666666666666667,1
"Congo - Brazzaville","Sep-2024","Cybergroup",2,0.25,0.125,2
"Congo - Kinshasa","Aug-2024","Cybergroup",1,0.13333333333333333,0.13333333333333333,1
"Congo - Kinshasa","Jan-2025","Cybergroup",1,0.6,0.6,2
"Congo - Kinshasa","Oct-2024","Cybergroup",2,0.26666666666666666,0.13333333333333333,2
"Congo - Kinshasa","Sep-2024","Cybergroup",1,0.03333333333333333,0.03333333333333333,1
"Costa Rica","Aug-2024","Cybergroup",326,1074.5499999999993,3.296165644171779,467
"Costa Rica","Dec-2024","Cybergroup",50,292.2333333333334,5.844666666666667,72
"Costa Rica","Jan-2025","Cybergroup",39,76.48333333333332,1.961111111111111,58
"Costa Rica","Nov-2024","Cybergroup",139,505.81666666666683,3.638968824940048,200
"Costa Rica","Oct-2024","Cybergroup",323,1466.549999999999,4.540402476780185,498
"Costa Rica","Sep-2024","Cybergroup",343,1603.38333333333,4.674586977648202,538
"Croatia","Jan-2025","Cybergroup",3,0.9500000000000001,0.31666666666666665,5
"Croatia","Nov-2024","Cybergroup",1,0.39999999999999997,0.4,2
"Croatia","Oct-2024","Cybergroup",3,0.8333333333333334,0.2777777777777778,4
"Croatia","Sep-2024","Cybergroup",3,0.5166666666666666,0.17222222222222225,3
"Cuba","Aug-2024","Cybergroup",150,840.9666666666666,5.606444444444445,260
"Cuba","Dec-2024","Cybergroup",17,65.98333333333333,3.881372549019608,32
"Cuba","Jan-2025","Cybergroup",26,84.56666666666668,3.2525641025641026,32
"Cuba","Nov-2024","Cybergroup",46,144.65,3.1445652173913046,70
"Cuba","Oct-2024","Cybergroup",126,519.3333333333333,4.121693121693122,186
"Cuba","Sep-2024","Cybergroup",127,473.63333333333316,3.7293963254593177,226
"Curaçao","Aug-2024","Cybergroup",4,20.683333333333334,5.170833333333333,4
"Curaçao","Nov-2024","Cybergroup",3,4.766666666666667,1.5888888888888888,9
"Curaçao","Oct-2024","Cybergroup",5,3.266666666666667,0.6533333333333333,6
"Curaçao","Sep-2024","Cybergroup",5,5.166666666666666,1.0333333333333334,6
"Cyprus","Nov-2024","Cybergroup",1,0.3,0.3,1
"Czech Republic","Aug-2024","Cybergroup",2,1.3833333333333333,0.6916666666666667,3
"Czech Republic","Dec-2024","Cybergroup",2,0.31666666666666665,0.15833333333333333,3
"Czech Republic","Jan-2025","Cybergroup",2,0.13333333333333333,0.06666666666666667,2
