"Client","Country","Date Month","Uniques","Time Watched Minutes","Avg Min per Unique","Sessions"
"Canela","Spain","Aug-2024",1778,3620.2500000000236,2.036136107986502,3755
"Canela","Sri Lanka","Aug-2024",5,3.1333333333333333,0.6266666666666667,6
"Canela","Sudan","Aug-2024",1,0.1,0.1,1
"Canela","Suriname","Aug-2024",1,0.5666666666666667,0.5666666666666667,3
"Canela","Sweden","Aug-2024",46,232.68333333333345,5.058333333333334,150
"Canela","Switzerland","Aug-2024",16,60.866666666666646,3.8041666666666667,34
"Canela","Syria","Aug-2024",30,27.883333333333326,0.9294444444444444,42
"Canela","São Tomé and Príncipe","Aug-2024",3,9.3,3.1,3
"Canela","Taiwan","Aug-2024",13,9.483333333333334,0.7294871794871794,16
"Canela","Tanzania","Aug-2024",4,2.466666666666667,0.6166666666666667,5
"Canela","Thailand","Aug-2024",24,20.849999999999998,0.86875,30
"Canela","Timor-Leste","Aug-2024",3,0.6,0.19999999999999998,3
"Canela","Togo","Aug-2024",7,1.7166666666666666,0.24523809523809523,7
"Canela","Trinidad and Tobago","Aug-2024",32,154.36666666666667,4.823958333333334,45
"Canela","Tunisia","Aug-2024",26,29.866666666666674,1.1487179487179486,35
"Canela","Turkey","Aug-2024",228,141.84999999999968,0.6221491228070175,622
"Canela","Turkmenistan","Aug-2024",3,4.266666666666667,1.4222222222222223,10
"Canela","Turks and Caicos Islands","Aug-2024",1,0.05,0.05,1
"Canela","U.S. Virgin Islands","Aug-2024",6,5.066666666666666,0.8444444444444444,7
"Canela","Uganda","Aug-2024",3,1.6333333333333333,0.5444444444444444,3
"Canela","Ukraine","Aug-2024",23,139049.35000000006,6045.623913043479,504
"Canela","United Arab Emirates","Aug-2024",66,135.9833333333336,2.060353535353535,398
"Canela","United Kingdom","Aug-2024",1102,34611.666666666584,31.408045977011493,3575
"Canela","United States","Aug-2024",444605,13335643.800016364,29.994363086335063,1193609
"Canela","Unknown","Aug-2024",4848,127126.73333333543,26.22251100110011,11749
