"Country","Date Month","Video Type","Uniques","Time Watched Minutes","Avg Min per Unique","Sessions"
"Georgia","Jan-2025","Unknown",11,9.8,0.890909090909091,16
"Georgia","Nov-2024","Unknown",6,0.65,0.10833333333333334,7
"Georgia","Oct-2024","Unknown",6,1.7833333333333334,0.2972222222222222,6
"Georgia","Sep-2024","Unknown",10,3.3499999999999996,0.335,10
"Germany","Aug-2024","Unknown",284,1255.9666666666656,4.422417840375587,1183
"Germany","Dec-2024","Unknown",650,61836.46666666709,95.13302564102564,1908
"Germany","Jan-2025","Unknown",618,84687.00000000015,137.03398058252426,1680
"Germany","Nov-2024","Unknown",541,35350.80000000007,65.34343807763402,1475
"Germany","Oct-2024","Unknown",447,41471.76666666683,92.77800149142432,1244
"Germany","Sep-2024","Unknown",324,42910.35000000005,132.43935185185185,781
"Ghana","Aug-2024","Unknown",42,30.683333333333337,0.7305555555555555,45
"Ghana","Dec-2024","Unknown",33,10.75,0.32575757575757575,33
"Ghana","Jan-2025","Unknown",42,6.88333333333333,0.1638888888888889,43
"Ghana","Nov-2024","Unknown",39,20.883333333333333,0.5354700854700855,39
"Ghana","Oct-2024","Unknown",38,9.466666666666665,0.24912280701754386,38
"Ghana","Sep-2024","Unknown",34,54.233333333333334,1.5950980392156864,39
"Greece","Aug-2024","Unknown",183,1355.1999999999998,7.4054644808743175,242
"Greece","Dec-2024","Unknown",185,454.2833333333339,2.455585585585586,241
"Greece","Jan-2025","Unknown",187,701.5666666666652,3.7516934046345813,266
"Greece","Nov-2024","Unknown",166,187.15000000000018,1.127409638554217,218
"Greece","Oct-2024","Unknown",200,56.783333333333324,0.28391666666666665,251
"Greece","Sep-2024","Unknown",137,174.83333333333326,1.2761557177615572,213
"Grenada","Dec-2024","Unknown",1,0.05,0.05,1
"Grenada","Jan-2025","Unknown",1,0.016666666666666666,0.016666666666666666,1
"Grenada","Nov-2024","Unknown",1,0.06666666666666667,0.06666666666666667,1
"Guadeloupe","Aug-2024","Unknown",2,0.55,0.275,2
"Guadeloupe","Dec-2024","Unknown",6,18.150000000000006,3.025,56
"Guadeloupe","Jan-2025","Unknown",2,1.1333333333333333,0.5666666666666667,8
"Guadeloupe","Nov-2024","Unknown",3,6.666666666666667,2.2222222222222223,5
"Guadeloupe","Oct-2024","Unknown",1,0.11666666666666667,0.11666666666666667,1
"Guadeloupe","Sep-2024","Unknown",1,0.2833333333333333,0.2833333333333333,3
"Guatemala","Aug-2024","Unknown",549,68360.2166666667,124.51769884638736,1270
"Guatemala","Dec-2024","Unknown",19459,4933419.333333086,253.52892406255887,167950
"Guatemala","Jan-2025","Unknown",8812,964205.9000000044,109.41964366772584,30844
"Guatemala","Nov-2024","Unknown",13355,1519837.7666666848,113.80290278297765,57624
"Guatemala","Oct-2024","Unknown",6625,307517.89999999624,46.4177962264151,17522
"Guatemala","Sep-2024","Unknown",2585,98113.13333333339,37.95479045776918,6544
"Guinea","Aug-2024","Unknown",2,1.7000000000000002,0.85,2
"Guinea","Dec-2024","Unknown",18,28.4,1.5777777777777777,19
"Guinea","Jan-2025","Unknown",22,15.600000000000003,0.7090909090909091,25
"Guinea","Nov-2024","Unknown",1,0.016666666666666666,0.016666666666666666,1
"Guinea","Oct-2024","Unknown",2,1.8833333333333333,0.9416666666666667,2
"Guinea","Sep-2024","Unknown",2,1.1166666666666667,0.5583333333333333,2
"Guinea-Bissau","Aug-2024","Unknown",1,0.2833333333333333,0.2833333333333333,1
"Guinea-Bissau","Dec-2024","Unknown",1,0.4166666666666667,0.4166666666666667,1
"Guinea-Bissau","Jan-2025","Unknown",1,0.1,0.1,1
"Guyana","Aug-2024","Unknown",1,0.05,0.05,1
"Guyana","Dec-2024","Unknown",3,3774.25,1258.0833333333333,21
"Guyana","Jan-2025","Unknown",3,7.1,2.3666666666666667,9
"Guyana","Nov-2024","Unknown",2,1299.6333333333334,649.8166666666667,10
"Guyana","Oct-2024","Unknown",4,232.93333333333334,58.233333333333334,10
"Guyana","Sep-2024","Unknown",1,5.133333333333333,5.133333333333334,7
"Haiti","Aug-2024","Unknown",9,19.833333333333332,2.2037037037037037,11
"Haiti","Dec-2024","Unknown",30,8.4,0.28,31
"Haiti","Jan-2025","Unknown",11,30.150000000000002,2.7409090909090907,11
"Haiti","Nov-2024","Unknown",13,214.08333333333331,16.46794871794872,16
"Haiti","Oct-2024","Unknown",15,13.649999999999999,0.91,17
"Haiti","Sep-2024","Unknown",13,2.7666666666666666,0.2128205128205128,15
"Honduras","Aug-2024","Unknown",126,193.8,1.5380952380952382,166
"Honduras","Dec-2024","Unknown",667,39023.0000000001,58.50524737631184,1227
"Honduras","Jan-2025","Unknown",459,39178.26666666666,85.35570079883806,950
"Honduras","Nov-2024","Unknown",510,1675.6833333333325,3.285653594771242,801
"Honduras","Oct-2024","Unknown",492,838.8333333333344,1.7049457994579946,722
"Honduras","Sep-2024","Unknown",305,629.1666666666666,2.0628415300546448,445
"Hong Kong","Aug-2024","Unknown",13,16.733333333333327,1.2871794871794873,21
"Hong Kong","Dec-2024","Unknown",27,19,0.7037037037037037,37
"Hong Kong","Jan-2025","Unknown",26,25.700000000000003,0.9884615384615384,47
"Hong Kong","Nov-2024","Unknown",30,21.48333333333333,0.7161111111111111,108
"Hong Kong","Oct-2024","Unknown",22,22.93333333333333,1.0424242424242425,75
"Hong Kong","Sep-2024","Unknown",25,12.583333333333336,0.5033333333333334,30
"Hungary","Aug-2024","Unknown",3,12.333333333333334,4.111111111111112,4
"Hungary","Dec-2024","Unknown",19,194.85000000000002,10.255263157894737,25
"Hungary","Jan-2025","Unknown",24,34.31666666666668,1.4298611111111112,31
"Hungary","Nov-2024","Unknown",9,1.1500000000000001,0.12777777777777777,10
"Hungary","Oct-2024","Unknown",17,66.23333333333333,3.896078431372549,19
"Hungary","Sep-2024","Unknown",9,4.1,0.4555555555555555,11
"Iceland","Aug-2024","Unknown",4,36.63333333333334,9.158333333333333,8
"Iceland","Dec-2024","Unknown",2,1.0833333333333333,0.5416666666666666,4
"Iceland","Jan-2025","Unknown",4,3.333333333333333,0.8333333333333334,11
"Iceland","Nov-2024","Unknown",2,4.466666666666667,2.2333333333333334,8
"Iceland","Oct-2024","Unknown",2,0.16666666666666666,0.08333333333333333,2
"Iceland","Sep-2024","Unknown",7,2.9,0.41428571428571426,7
"India","Aug-2024","Unknown",317,94.41666666666646,0.2978443743427971,340
"India","Dec-2024","Unknown",322,1122.8833333333318,3.4872153209109733,503
"India","Jan-2025","Unknown",306,1278.999999999999,4.1797385620915035,527
"India","Nov-2024","Unknown",364,251.883333333334,0.6919871794871795,459
"India","Oct-2024","Unknown",365,146.1499999999998,0.4004109589041096,426
"India","Sep-2024","Unknown",267,164.26666666666674,0.6152309612983771,287
"Indonesia","Aug-2024","Unknown",412,465.46666666666755,1.1297734627831715,589
"Indonesia","Dec-2024","Unknown",544,607.6833333333336,1.117064950980392,698
"Indonesia","Jan-2025","Unknown",675,26532.816666666604,39.30787654320987,1020
"Indonesia","Nov-2024","Unknown",852,828.2333333333321,0.9721048513302034,1210
"Indonesia","Oct-2024","Unknown",442,25369.516666666612,57.39709653092006,699
"Indonesia","Sep-2024","Unknown",492,3801.500000000004,7.7266260162601625,621
"Iran","Aug-2024","Unknown",12,11.783333333333337,0.9819444444444444,18
"Iran","Dec-2024","Unknown",63,21.55,0.34206349206349207,76
"Iran","Jan-2025","Unknown",89,17.80000000000001,0.2,109
"Iran","Nov-2024","Unknown",51,32.96666666666666,0.64640522875817,67
"Iran","Oct-2024","Unknown",31,17.416666666666668,0.5618279569892474,32
"Iran","Sep-2024","Unknown",22,8.316666666666666,0.378030303030303,25
"Iraq","Aug-2024","Unknown",194,34.63333333333336,0.17852233676975945,218
"Iraq","Dec-2024","Unknown",348,101.41666666666647,0.2914272030651341,400
"Iraq","Jan-2025","Unknown",523,148.93333333333325,0.2847673677501593,623
"Iraq","Nov-2024","Unknown",254,94.86666666666652,0.37349081364829395,304
"Iraq","Oct-2024","Unknown",207,68.38333333333318,0.3303542673107891,219
"Iraq","Sep-2024","Unknown",151,42.85,0.2837748344370861,177
"Ireland","Aug-2024","Unknown",16,7.733333333333333,0.48333333333333334,27
"Ireland","Dec-2024","Unknown",98,115.23333333333332,1.1758503401360545,132
"Ireland","Jan-2025","Unknown",33,9.600000000000005,0.2909090909090909,37
"Ireland","Nov-2024","Unknown",38,15.233333333333334,0.4008771929824561,47
"Ireland","Oct-2024","Unknown",33,7.533333333333332,0.22828282828282828,36
"Ireland","Sep-2024","Unknown",41,8.800000000000004,0.21463414634146344,57
"Israel","Aug-2024","Unknown",11,3.4499999999999997,0.31363636363636366,11
"Israel","Dec-2024","Unknown",23,30.883333333333333,1.3427536231884059,33
"Israel","Jan-2025","Unknown",32,18.3,0.571875,43
"Israel","Nov-2024","Unknown",23,55.36666666666666,2.407246376811594,31
"Israel","Oct-2024","Unknown",26,15.566666666666666,0.5987179487179487,30
"Israel","Sep-2024","Unknown",24,84.91666666666666,3.5381944444444446,42
"Italy","Aug-2024","Unknown",164,182.63333333333338,1.1136178861788617,212
"Italy","Dec-2024","Unknown",250,555.6000000000006,2.2224,330
"Italy","Jan-2025","Unknown",267,347.15000000000055,1.3001872659176028,353
"Italy","Nov-2024","Unknown",262,244.26666666666688,0.9323155216284987,373
"Italy","Oct-2024","Unknown",278,252.93333333333348,0.9098321342925659,368
"Italy","Sep-2024","Unknown",242,120.93333333333327,0.4997245179063361,328
"Jamaica","Aug-2024","Unknown",6,1.2000000000000002,0.19999999999999998,9
"Jamaica","Dec-2024","Unknown",25,60.949999999999996,2.438,30
"Jamaica","Jan-2025","Unknown",23,62.76666666666665,2.7289855072463767,29
"Jamaica","Nov-2024","Unknown",19,19.116666666666667,1.0061403508771931,27
"Jamaica","Oct-2024","Unknown",6,1.8333333333333335,0.3055555555555555,8
"Jamaica","Sep-2024","Unknown",9,115.81666666666665,12.868518518518519,10
"Japan","Aug-2024","Unknown",21,37.4,1.7809523809523808,23
"Japan","Dec-2024","Unknown",40,219.01666666666668,5.475416666666667,45
"Japan","Jan-2025","Unknown",58,298.5666666666668,5.147701149425287,96
"Japan","Nov-2024","Unknown",29,146.21666666666667,5.041954022988506,48
"Japan","Oct-2024","Unknown",76,71.83333333333334,0.9451754385964911,96
"Japan","Sep-2024","Unknown",21,21.08333333333333,1.003968253968254,24
"Jersey","Nov-2024","Unknown",1,0.016666666666666666,0.016666666666666666,1
"Jordan","Aug-2024","Unknown",21,3.1499999999999995,0.15,25
"Jordan","Dec-2024","Unknown",29,4.849999999999999,0.16724137931034483,31
"Jordan","Jan-2025","Unknown",28,40.13333333333335,1.4333333333333333,35
"Jordan","Nov-2024","Unknown",25,1.9166666666666672,0.07666666666666667,26
"Jordan","Oct-2024","Unknown",26,10.41666666666667,0.4006410256410256,26
"Jordan","Sep-2024","Unknown",19,6.9,0.3631578947368421,24
"Kazakhstan","Aug-2024","Unknown",3,1.2333333333333334,0.41111111111111115,3
"Kazakhstan","Dec-2024","Unknown",2,0.8166666666666667,0.4083333333333333,3
"Kazakhstan","Jan-2025","Unknown",8,10.3,1.2875,9
"Kazakhstan","Nov-2024","Unknown",4,0.6333333333333333,0.15833333333333333,5
"Kazakhstan","Oct-2024","Unknown",4,0.95,0.2375,7
"Kazakhstan","Sep-2024","Unknown",4,0.7833333333333333,0.19583333333333333,9
"Kenya","Aug-2024","Unknown",294,133.90000000000018,0.45544217687074834,342
"Kenya","Dec-2024","Unknown",244,282.88333333333316,1.1593579234972677,266
"Kenya","Jan-2025","Unknown",243,128.83333333333303,0.5301783264746228,273
"Kenya","Nov-2024","Unknown",197,116.66666666666649,0.5922165820642978,241
"Kenya","Oct-2024","Unknown",306,206.70000000000053,0.6754901960784313,353
"Kenya","Sep-2024","Unknown",250,119.11666666666657,0.47646666666666665,281
"Kuwait","Aug-2024","Unknown",6,1.15,0.19166666666666665,7
"Kuwait","Dec-2024","Unknown",16,16.816666666666666,1.0510416666666667,16
"Kuwait","Jan-2025","Unknown",13,1.4500000000000002,0.11153846153846153,14
"Kuwait","Nov-2024","Unknown",16,3.466666666666667,0.21666666666666667,19
"Kuwait","Oct-2024","Unknown",15,60.099999999999994,4.006666666666667,15
"Kuwait","Sep-2024","Unknown",14,3.0333333333333337,0.21666666666666665,14
"Kyrgyzstan","Aug-2024","Unknown",1,0.016666666666666666,0.016666666666666666,1
"Kyrgyzstan","Dec-2024","Unknown",1,0.05,0.05,1
"Kyrgyzstan","Jan-2025","Unknown",4,1.6166666666666667,0.4041666666666667,4
"Kyrgyzstan","Oct-2024","Unknown",1,0.06666666666666667,0.06666666666666667,1
"Laos","Dec-2024","Unknown",2,1.9166666666666665,0.9583333333333334,3
"Laos","Jan-2025","Unknown",6,1.2166666666666668,0.20277777777777775,6
"Laos","Nov-2024","Unknown",3,0.31666666666666665,0.10555555555555556,4
"Laos","Oct-2024","Unknown",4,0.6000000000000001,0.15,4
"Laos","Sep-2024","Unknown",2,0.2,0.1,2
"Latvia","Aug-2024","Unknown",2,0.5,0.25,4
"Latvia","Dec-2024","Unknown",7,2.3333333333333335,0.33333333333333337,7
"Latvia","Jan-2025","Unknown",8,4.883333333333333,0.6104166666666667,9
"Latvia","Nov-2024","Unknown",3,1.15,0.3833333333333333,5
"Latvia","Oct-2024","Unknown",5,3.233333333333333,0.6466666666666667,5
"Latvia","Sep-2024","Unknown",6,13.666666666666668,2.2777777777777777,6
"Lebanon","Aug-2024","Unknown",4,1.05,0.2625,4
"Lebanon","Dec-2024","Unknown",19,18.299999999999997,0.9631578947368421,19
"Lebanon","Jan-2025","Unknown",18,9.533333333333331,0.5296296296296297,19
"Lebanon","Nov-2024","Unknown",11,4.316666666666666,0.3924242424242424,12
"Lebanon","Oct-2024","Unknown",11,2.466666666666667,0.22424242424242424,11
"Lebanon","Sep-2024","Unknown",12,1,0.08333333333333333,12
"Lesotho","Jan-2025","Unknown",3,0.31666666666666665,0.10555555555555556,3
"Lesotho","Sep-2024","Unknown",2,1.15,0.575,2
"Liberia","Dec-2024","Unknown",3,2.466666666666667,0.8222222222222223,3
"Liberia","Jan-2025","Unknown",1,0.05,0.05,1
"Liberia","Nov-2024","Unknown",1,0.08333333333333333,0.08333333333333333,1
"Liberia","Oct-2024","Unknown",2,0.05,0.025,2
"Liberia","Sep-2024","Unknown",1,0.18333333333333332,0.18333333333333332,1
"Libya","Aug-2024","Unknown",11,1.9666666666666666,0.17878787878787877,11
"Libya","Dec-2024","Unknown",29,6.299999999999998,0.21724137931034482,29
"Libya","Jan-2025","Unknown",31,41.41666666666667,1.336021505376344,36
"Libya","Nov-2024","Unknown",25,4.033333333333333,0.16133333333333333,26
"Libya","Oct-2024","Unknown",19,6.166666666666665,0.32456140350877194,20
"Libya","Sep-2024","Unknown",12,3.216666666666667,0.26805555555555555,14
"Lithuania","Aug-2024","Unknown",2,0.26666666666666666,0.13333333333333333,2
"Lithuania","Dec-2024","Unknown",12,122.55,10.2125,55
"Lithuania","Jan-2025","Unknown",15,43.56666666666666,2.9044444444444446,42
"Lithuania","Nov-2024","Unknown",9,38.949999999999996,4.327777777777778,20
"Lithuania","Oct-2024","Unknown",10,5.666666666666666,0.5666666666666667,14
"Lithuania","Sep-2024","Unknown",7,3.3166666666666664,0.47380952380952385,7
"Luxembourg","Aug-2024","Unknown",2,1.9166666666666667,0.9583333333333334,2
"Luxembourg","Dec-2024","Unknown",2,0.31666666666666665,0.15833333333333333,2
"Luxembourg","Jan-2025","Unknown",7,11.683333333333332,1.6690476190476191,7
"Luxembourg","Nov-2024","Unknown",3,2.1333333333333333,0.7111111111111111,4
"Luxembourg","Oct-2024","Unknown",2,0.16666666666666666,0.08333333333333333,2
"Macau SAR China","Aug-2024","Unknown",2,10.116666666666667,5.058333333333334,3
"Macau SAR China","Sep-2024","Unknown",1,0.05,0.05,1
"Macedonia","Aug-2024","Unknown",4,2.283333333333333,0.5708333333333333,4
"Macedonia","Dec-2024","Unknown",20,18.96666666666667,0.9483333333333333,40
"Macedonia","Jan-2025","Unknown",29,13.283333333333335,0.45804597701149424,33
"Macedonia","Nov-2024","Unknown",17,2.6500000000000004,0.15588235294117647,18
"Macedonia","Oct-2024","Unknown",13,2.6833333333333327,0.2064102564102564,13
"Macedonia","Sep-2024","Unknown",11,8.833333333333334,0.8030303030303031,12
"Madagascar","Aug-2024","Unknown",6,7.3999999999999995,1.2333333333333334,7
"Madagascar","Dec-2024","Unknown",10,11.45,1.145,12
"Madagascar","Jan-2025","Unknown",15,10.566666666666665,0.7044444444444444,16
"Madagascar","Nov-2024","Unknown",14,8.583333333333332,0.6130952380952381,14
"Madagascar","Oct-2024","Unknown",4,2.65,0.6625,4
"Madagascar","Sep-2024","Unknown",9,15.299999999999999,1.7000000000000002,9
"Malawi","Aug-2024","Unknown",2,1.05,0.525,2
"Malawi","Dec-2024","Unknown",19,5.133333333333333,0.27017543859649124,19
"Malawi","Jan-2025","Unknown",15,14.166666666666666,0.9444444444444444,20
"Malawi","Nov-2024","Unknown",17,8.233333333333334,0.484313725490196,18
"Malawi","Oct-2024","Unknown",13,5.999999999999999,0.46153846153846156,17
"Malawi","Sep-2024","Unknown",20,10.833333333333332,0.5416666666666667,24
"Malaysia","Aug-2024","Unknown",64,73.1,1.1421875,79
"Malaysia","Dec-2024","Unknown",61,42.74999999999999,0.7008196721311475,81
"Malaysia","Jan-2025","Unknown",77,38.96666666666665,0.5060606060606061,86
"Malaysia","Nov-2024","Unknown",58,63.83333333333334,1.1005747126436782,76
"Malaysia","Oct-2024","Unknown",78,37.30000000000001,0.47820512820512817,92
"Malaysia","Sep-2024","Unknown",62,33.95000000000001,0.5475806451612903,74
"Maldives","Aug-2024","Unknown",5,0.95,0.19,5
"Maldives","Dec-2024","Unknown",2,0.5,0.25,2
"Maldives","Jan-2025","Unknown",3,0.6333333333333333,0.2111111111111111,3
"Maldives","Nov-2024","Unknown",4,1.6166666666666667,0.4041666666666667,4
"Maldives","Oct-2024","Unknown",2,0.18333333333333335,0.09166666666666666,2
"Maldives","Sep-2024","Unknown",2,0.08333333333333334,0.041666666666666664,2
"Mali","Aug-2024","Unknown",6,2.716666666666667,0.4527777777777778,6
"Mali","Dec-2024","Unknown",15,3.1333333333333337,0.20888888888888887,15
"Mali","Jan-2025","Unknown",15,4.1499999999999995,0.27666666666666667,16
"Mali","Nov-2024","Unknown",19,7.649999999999999,0.40263157894736845,21
"Mali","Oct-2024","Unknown",17,8.983333333333336,0.5284313725490195,18
"Mali","Sep-2024","Unknown",11,9.133333333333335,0.8303030303030302,11
"Malta","Aug-2024","Unknown",2,0.21666666666666667,0.10833333333333334,3
"Malta","Dec-2024","Unknown",5,0.5166666666666666,0.10333333333333335,6
"Malta","Jan-2025","Unknown",7,0.5166666666666667,0.07380952380952381,8
"Malta","Nov-2024","Unknown",9,1.0333333333333334,0.11481481481481483,10
"Malta","Sep-2024","Unknown",5,0.26666666666666666,0.05333333333333333,5
"Martinique","Jan-2025","Unknown",4,1.2,0.3,10
"Martinique","Nov-2024","Unknown",3,4.566666666666666,1.5222222222222221,5
"Martinique","Oct-2024","Unknown",3,5.316666666666666,1.7722222222222221,6
"Martinique","Sep-2024","Unknown",2,1.2833333333333332,0.6416666666666667,4
"Mauritania","Aug-2024","Unknown",1,0.06666666666666667,0.06666666666666667,2
"Mauritania","Dec-2024","Unknown",2,0.15,0.075,2
"Mauritania","Jan-2025","Unknown",5,2.4833333333333334,0.4966666666666667,5
"Mauritania","Oct-2024","Unknown",1,0.21666666666666667,0.21666666666666667,1
"Mauritania","Sep-2024","Unknown",1,0.03333333333333333,0.03333333333333333,1
"Mauritius","Aug-2024","Unknown",2,0.2,0.1,2
"Mauritius","Dec-2024","Unknown",6,52.883333333333326,8.813888888888888,6
"Mauritius","Jan-2025","Unknown",9,1.7166666666666672,0.19074074074074074,12
"Mauritius","Oct-2024","Unknown",2,0.6,0.3,2
"Mauritius","Sep-2024","Unknown",2,1.0833333333333333,0.5416666666666666,2
"Mayotte","Sep-2024","Unknown",2,0.2,0.1,2
"Mexico","Aug-2024","Unknown",20136,66876.36666666856,3.3212339425241693,23532
"Mexico","Dec-2024","Unknown",6406,104314.55000000085,16.28388229784577,10062
"Mexico","Jan-2025","Unknown",4974,106096.26666666755,21.330170218469373,9523
"Mexico","Nov-2024","Unknown",12330,89083.51666666863,7.224940524466072,16262
"Mexico","Oct-2024","Unknown",23733,156937.53333333292,6.612629390862231,29772
"Mexico","Sep-2024","Unknown",17734,105566.00000000228,5.952746137363257,22324
"Moldova","Aug-2024","Unknown",4,3.7666666666666666,0.9416666666666667,91
"Moldova","Dec-2024","Unknown",12,15.95,1.3291666666666666,420
"Moldova","Jan-2025","Unknown",35,10.749999999999996,0.30714285714285716,268
"Moldova","Nov-2024","Unknown",5,13.366666666666667,2.6733333333333333,329
"Moldova","Oct-2024","Unknown",10,14.166666666666668,1.4166666666666665,359
"Moldova","Sep-2024","Unknown",7,10.65,1.5214285714285716,287
"Monaco","Nov-2024","Unknown",1,0.016666666666666666,0.016666666666666666,1
"Mongolia","Dec-2024","Unknown",1,0.16666666666666666,0.16666666666666666,1
"Mongolia","Jan-2025","Unknown",2,1.0333333333333334,0.5166666666666667,6
"Mongolia","Oct-2024","Unknown",1,0.1,0.1,1
"Montenegro","Dec-2024","Unknown",4,0.3,0.075,5
"Montenegro","Jan-2025","Unknown",7,3.4166666666666665,0.4880952380952381,10
"Montenegro","Nov-2024","Unknown",1,0.2,0.2,1
"Montenegro","Oct-2024","Unknown",2,0.16666666666666666,0.08333333333333333,2
"Montenegro","Sep-2024","Unknown",1,0.03333333333333333,0.03333333333333333,1
"Morocco","Aug-2024","Unknown",254,81.71666666666648,0.32171916010498686,309
"Morocco","Dec-2024","Unknown",407,247.99999999999983,0.6093366093366094,433
"Morocco","Jan-2025","Unknown",450,2575.7333333333427,5.723851851851851,579
"Morocco","Nov-2024","Unknown",341,168.6166666666667,0.4944770283479961,378
"Morocco","Oct-2024","Unknown",401,333.58333333333394,0.8318786367414795,432
"Morocco","Sep-2024","Unknown",384,369.86666666666713,0.9631944444444445,418
"Mozambique","Aug-2024","Unknown",3,1.3166666666666667,0.4388888888888889,3
"Mozambique","Dec-2024","Unknown",5,1.7000000000000002,0.33999999999999997,5
"Mozambique","Jan-2025","Unknown",19,2.1999999999999997,0.11578947368421054,19
"Mozambique","Nov-2024","Unknown",1,1.0333333333333334,1.0333333333333334,1
"Mozambique","Oct-2024","Unknown",5,0.7833333333333333,0.15666666666666668,5
"Mozambique","Sep-2024","Unknown",5,0.6000000000000001,0.12,5
"Myanmar [Burma]","Aug-2024","Unknown",16,10.016666666666666,0.6260416666666667,17
"Myanmar [Burma]","Dec-2024","Unknown",45,124.11666666666663,2.758148148148148,57
"Myanmar [Burma]","Jan-2025","Unknown",21,231.3166666666667,11.015079365079364,28
"Myanmar [Burma]","Nov-2024","Unknown",14,130.26666666666668,9.304761904761905,16
"Myanmar [Burma]","Oct-2024","Unknown",6,2.666666666666667,0.4444444444444444,6
"Myanmar [Burma]","Sep-2024","Unknown",9,7.333333333333333,0.8148148148148148,9
"Namibia","Aug-2024","Unknown",1,0.11666666666666667,0.11666666666666667,1
"Namibia","Dec-2024","Unknown",1,4.066666666666666,4.066666666666666,1
"Namibia","Jan-2025","Unknown",2,0.85,0.425,2
"Namibia","Nov-2024","Unknown",1,0.2,0.2,1
"Namibia","Oct-2024","Unknown",1,0.016666666666666666,0.016666666666666666,1
"Namibia","Sep-2024","Unknown",1,0.3333333333333333,0.3333333333333333,3
"Nepal","Aug-2024","Unknown",15,14.1,0.94,19
"Nepal","Dec-2024","Unknown",9,0.8666666666666667,0.0962962962962963,10
"Nepal","Jan-2025","Unknown",21,11.166666666666673,0.5317460317460317,21
"Nepal","Nov-2024","Unknown",18,2.916666666666666,0.16203703703703703,19
"Nepal","Oct-2024","Unknown",20,10.533333333333331,0.5266666666666666,24
"Nepal","Sep-2024","Unknown",17,5.033333333333333,0.296078431372549,17
"Netherlands","Aug-2024","Unknown",107,724.9833333333333,6.775545171339564,323
"Netherlands","Dec-2024","Unknown",224,141994.51666666672,633.9040922619048,1815
"Netherlands","Jan-2025","Unknown",171,110529.78333333335,646.3730019493178,1007
"Netherlands","Nov-2024","Unknown",201,97290.60000000006,484.03283582089557,1452
"Netherlands","Oct-2024","Unknown",192,57626.99999999999,300.140625,871
"Netherlands","Sep-2024","Unknown",137,26441.633333333295,193.00462287104625,785
"New Caledonia","Sep-2024","Unknown",1,0.016666666666666666,0.016666666666666666,1
"New Zealand","Aug-2024","Unknown",5,2.533333333333333,0.5066666666666666,5
"New Zealand","Dec-2024","Unknown",9,6.466666666666667,0.7185185185185186,10
"New Zealand","Jan-2025","Unknown",7,1.9166666666666665,0.27380952380952384,10
"New Zealand","Nov-2024","Unknown",6,0.6166666666666666,0.10277777777777779,7
"New Zealand","Oct-2024","Unknown",3,0.25,0.08333333333333333,3
"New Zealand","Sep-2024","Unknown",6,4.050000000000001,0.6749999999999999,7
"Nicaragua","Aug-2024","Unknown",67,73.3333333333333,1.0945273631840795,83
"Nicaragua","Dec-2024","Unknown",181,2532.9000000000015,13.993922651933703,281
"Nicaragua","Jan-2025","Unknown",166,1765.4333333333336,10.635140562248996,283
"Nicaragua","Nov-2024","Unknown",145,796.066666666667,5.490114942528736,209
"Nicaragua","Oct-2024","Unknown",157,224.0166666666666,1.4268577494692145,206
"Nicaragua","Sep-2024","Unknown",95,432.7333333333335,4.555087719298246,111
"Niger","Aug-2024","Unknown",1,0.05,0.05,1
"Niger","Dec-2024","Unknown",2,0.03333333333333333,0.016666666666666666,2
"Niger","Jan-2025","Unknown",2,0.9,0.45,2
"Niger","Oct-2024","Unknown",5,0.26666666666666666,0.05333333333333333,5
"Niger","Sep-2024","Unknown",5,0.2833333333333333,0.056666666666666664,5
"Nigeria","Aug-2024","Unknown",55,68.39999999999996,1.2436363636363637,65
"Nigeria","Dec-2024","Unknown",56,16.06666666666667,0.2869047619047619,60
"Nigeria","Jan-2025","Unknown",57,25.14999999999999,0.4412280701754386,60
"Nigeria","Nov-2024","Unknown",40,28.983333333333334,0.7245833333333334,62
"Nigeria","Oct-2024","Unknown",63,110.38333333333334,1.7521164021164022,83
"Nigeria","Sep-2024","Unknown",56,18.98333333333334,0.33898809523809526,60
"Norway","Aug-2024","Unknown",12,13.233333333333333,1.1027777777777776,19
"Norway","Dec-2024","Unknown",21,76.59999999999997,3.6476190476190475,37
"Norway","Jan-2025","Unknown",38,13.783333333333339,0.36271929824561405,55
"Norway","Nov-2024","Unknown",14,116.53333333333335,8.323809523809524,57
"Norway","Oct-2024","Unknown",23,404.80000000000024,17.6,51
"Norway","Sep-2024","Unknown",15,1.3833333333333342,0.09222222222222222,22
"Oman","Aug-2024","Unknown",2,0.3,0.15,2
"Oman","Dec-2024","Unknown",11,2.4500000000000006,0.22272727272727275,14
"Oman","Jan-2025","Unknown",16,17.400000000000002,1.0875,23
"Oman","Nov-2024","Unknown",17,4.016666666666667,0.23627450980392156,18
"Oman","Oct-2024","Unknown",18,2.2166666666666663,0.12314814814814816,18
"Oman","Sep-2024","Unknown",8,2.016666666666667,0.2520833333333333,8
"Pakistan","Aug-2024","Unknown",56,37.88333333333333,0.6764880952380953,59
"Pakistan","Dec-2024","Unknown",88,76.38333333333328,0.8679924242424243,104
"Pakistan","Jan-2025","Unknown",122,56.44999999999999,0.4627049180327869,165
"Pakistan","Nov-2024","Unknown",79,34.36666666666667,0.4350210970464135,84
"Pakistan","Oct-2024","Unknown",69,25.516666666666673,0.36980676328502415,79
"Pakistan","Sep-2024","Unknown",63,167.23333333333335,2.6544973544973542,72
"Palau","Aug-2024","Unknown",1,0.45,0.45,1
