"Country","Date Month","Client","Uniques","Time Watched Minutes","Avg Min per Unique","Video Starts","Sessions"
"Afghanistan","Apr-2024","Canela",54,0.8333333333333334,0.0154320987654321,4,130
"Afghanistan","Aug-2024","Canela",129,0,0,0,331
"Afghanistan","Dec-2024","Canela",4,0,0,0,5
"Afghanistan","Feb-2024","Canela",39,102.76666666666667,2.635042735042735,19,108
"Afghanistan","Jan-2024","Canela",12,33.96666666666667,2.8305555555555557,20,53
"Afghanistan","Jan-2025","Canela",3,0,0,0,3
"Afghanistan","Jul-2024","Canela",79,0,0,0,225
"Afghanistan","Jun-2024","Canela",74,0,0,0,164
"Afghanistan","Mar-2024","Canela",11,0,0,1,21
"Afghanistan","May-2024","Canela",48,0,0,0,101
"Afghanistan","Nov-2024","Canela",16,0,0,0,21
"Afghanistan","Oct-2024","Canela",58,10.716666666666667,0.18477011494252873,3,157
"Afghanistan","Sep-2024","Canela",25,0,0,0,66
"Albania","Apr-2024","Canela",35,2.3,0.06571428571428571,2,45
"Albania","Aug-2024","Canela",46,0.21666666666666667,0.004710144927536232,2,77
"Albania","Dec-2024","Canela",2,0,0,0,3
"Albania","Feb-2024","Canela",18,2.75,0.1527777777777778,2,40
"Albania","Jan-2024","Canela",16,0,0,0,44
"Albania","Jan-2025","Canela",1,0,0,0,4
"Albania","Jul-2024","Canela",37,0,0,0,53
"Albania","Jun-2024","Canela",25,0,0,0,50
"Albania","Mar-2024","Canela",24,0,0,0,35
"Albania","May-2024","Canela",24,0.75,0.03125,3,38
"Albania","Nov-2024","Canela",17,2.0166666666666666,0.11862745098039215,2,17
"Albania","Oct-2024","Canela",48,0,0,0,66
"Albania","Sep-2024","Canela",37,0,0,1,58
"Algeria","Apr-2024","Canela",487,913.7166666666667,1.87621492128679,147,1160
"Algeria","Aug-2024","Canela",509,34.63333333333333,0.06804191224623445,7,1321
"Algeria","Dec-2024","Canela",57,0,0,0,274
"Algeria","Feb-2024","Canela",404,498.26666666666665,1.2333333333333334,203,982
"Algeria","Jan-2024","Canela",173,234.83333333333334,1.357418111753372,74,512
"Algeria","Jan-2025","Canela",39,0,0,0,289
"Algeria","Jul-2024","Canela",476,64.75,0.13602941176470587,40,1189
"Algeria","Jun-2024","Canela",502,131.81666666666666,0.26258300132802126,35,1191
"Algeria","Mar-2024","Canela",151,96.58333333333333,0.6396247240618101,61,439
"Algeria","May-2024","Canela",441,490.81666666666666,1.112962962962963,60,1250
"Algeria","Nov-2024","Canela",164,2.8,0.017073170731707315,1,510
"Algeria","Oct-2024","Canela",435,23.133333333333333,0.05318007662835249,11,1088
"Algeria","Sep-2024","Canela",341,61.03333333333333,0.17898338220918866,14,927
"American Samoa","Apr-2024","Canela",5,0,0,0,6
"American Samoa","Aug-2024","Canela",3,0,0,0,5
"American Samoa","Feb-2024","Canela",5,0.7,0.13999999999999999,1,13
"American Samoa","Jul-2024","Canela",4,0,0,0,9
"American Samoa","Jun-2024","Canela",6,0,0,0,13
"American Samoa","May-2024","Canela",3,0,0,0,6
"American Samoa","Nov-2024","Canela",1,0,0,0,1
"American Samoa","Oct-2024","Canela",10,0,0,0,15
"American Samoa","Sep-2024","Canela",2,0,0,0,4
"Andorra","Apr-2024","Canela",25,0,0,0,30
"Andorra","Aug-2024","Canela",15,0,0,0,23
"Andorra","Feb-2024","Canela",20,0,0,0,43
"Andorra","Jan-2024","Canela",17,42.61666666666667,2.506862745098039,2,60
"Andorra","Jan-2025","Canela",3,0,0,0,13
"Andorra","Jul-2024","Canela",14,0,0,0,16
"Andorra","Jun-2024","Canela",17,0,0,0,22
"Andorra","Mar-2024","Canela",23,25.133333333333333,1.0927536231884059,3,35
"Andorra","May-2024","Canela",14,0,0,0,17
"Andorra","Nov-2024","Canela",6,0,0,0,7
"Andorra","Oct-2024","Canela",17,0,0,0,25
"Andorra","Sep-2024","Canela",14,0,0,0,17
"Angola","Apr-2024","Canela",138,8.433333333333334,0.061111111111111116,22,219
"Angola","Aug-2024","Canela",251,189.13333333333333,0.7535192563081009,6,420
"Angola","Dec-2024","Canela",20,0,0,0,23
"Angola","Feb-2024","Canela",72,21.483333333333334,0.29837962962962966,39,160
"Angola","Jan-2024","Canela",25,4.5,0.18,11,47
"Angola","Jan-2025","Canela",11,0,0,0,12
"Angola","Jul-2024","Canela",198,23.066666666666666,0.1164983164983165,11,309
"Angola","Jun-2024","Canela",181,0.4,0.0022099447513812156,4,308
"Angola","Mar-2024","Canela",31,3.1333333333333333,0.1010752688172043,3,46
"Angola","May-2024","Canela",202,137.43333333333334,0.6803630363036304,45,378
"Angola","Nov-2024","Canela",37,0,0,1,52
"Angola","Oct-2024","Canela",105,0,0,0,188
"Angola","Sep-2024","Canela",119,0.75,0.0063025210084033615,1,188
"Anguilla","Apr-2024","Canela",4,0,0,0,7
"Anguilla","Aug-2024","Canela",2,0,0,0,5
"Anguilla","Feb-2024","Canela",4,0,0,0,13
"Anguilla","Jan-2024","Canela",5,0.5833333333333334,0.11666666666666667,1,21
"Anguilla","Jan-2025","Canela",1,0,0,0,4
"Anguilla","Jul-2024","Canela",5,0,0,0,11
"Anguilla","Jun-2024","Canela",2,0,0,0,3
"Anguilla","Mar-2024","Canela",4,0.7833333333333333,0.19583333333333333,2,10
"Anguilla","May-2024","Canela",9,0,0,0,23
"Anguilla","Nov-2024","Canela",1,0,0,0,1
"Anguilla","Oct-2024","Canela",4,0,0,0,5
"Anguilla","Sep-2024","Canela",3,0,0,0,3
"Antigua and Barbuda","Apr-2024","Canela",5,90.65,18.130000000000003,9,24
"Antigua and Barbuda","Aug-2024","Canela",14,0,0,0,92
"Antigua and Barbuda","Dec-2024","Canela",5,0,0,0,23
"Antigua and Barbuda","Feb-2024","Canela",9,0.7,0.07777777777777778,2,21
"Antigua and Barbuda","Jan-2024","Canela",12,4.95,0.41250000000000003,2,45
"Antigua and Barbuda","Jan-2025","Canela",4,0,0,0,14
"Antigua and Barbuda","Jul-2024","Canela",8,0.5666666666666667,0.07083333333333333,1,14
"Antigua and Barbuda","Jun-2024","Canela",6,3.6666666666666665,0.611111111111111,1,13
"Antigua and Barbuda","Mar-2024","Canela",7,0,0,1,26
"Antigua and Barbuda","May-2024","Canela",9,0,0,0,23
"Antigua and Barbuda","Nov-2024","Canela",3,0,0,0,11
"Antigua and Barbuda","Oct-2024","Canela",7,0,0,0,36
"Antigua and Barbuda","Sep-2024","Canela",10,0,0,0,133
"Argentina","Apr-2024","Canela",30774,5781692.85,187.87589686098653,247604,141111
"Argentina","Aug-2024","Canela",45402,5607347.466666667,123.50441537083536,245048,161396
"Argentina","Dec-2024","Canela",2785,476003.65,170.9169299820467,24149,16083
"Argentina","Feb-2024","Canela",19751,2524441.25,127.81333856513594,136579,72534
"Argentina","Jan-2024","Canela",22200,2842429.466666667,128.03736336336337,150707,80107
"Argentina","Jan-2025","Canela",2310,377217.51666666666,163.29762626262627,18504,13525
"Argentina","Jul-2024","Canela",46105,5243222.766666667,113.72351733362252,227651,149759
"Argentina","Jun-2024","Canela",40823,5172263.466666667,126.69973952592085,226292,137403
"Argentina","Mar-2024","Canela",28174,3148075.1333333333,111.73688980383805,156606,103268
"Argentina","May-2024","Canela",32021,5427518.233333333,169.49871126240072,241156,138995
"Argentina","Nov-2024","Canela",28804,2592727.5,90.01275864463268,121443,91779
"Argentina","Oct-2024","Canela",34106,5049437.966666667,148.05130964248715,226770,142522
"Argentina","Sep-2024","Canela",32809,5092293.2,155.21025328415985,231981,151630
"Armenia","Apr-2024","Canela",5,0,0,0,10
"Armenia","Aug-2024","Canela",16,0,0,0,35
"Armenia","Dec-2024","Canela",3,0,0,0,6
"Armenia","Feb-2024","Canela",9,0,0,0,18
"Armenia","Jan-2024","Canela",6,0.38333333333333336,0.0638888888888889,1,29
"Armenia","Jul-2024","Canela",16,0,0,0,24
"Armenia","Jun-2024","Canela",18,0,0,0,33
"Armenia","Mar-2024","Canela",5,0,0,0,11
"Armenia","May-2024","Canela",13,0,0,0,21
"Armenia","Nov-2024","Canela",7,0,0,0,19
"Armenia","Oct-2024","Canela",18,0,0,0,36
"Armenia","Sep-2024","Canela",14,0,0,0,25
"Aruba","Apr-2024","Canela",77,0.2,0.0025974025974025974,2,251
"Aruba","Aug-2024","Canela",87,0.9166666666666666,0.01053639846743295,1,321
"Aruba","Dec-2024","Canela",11,0,0,0,108
"Aruba","Feb-2024","Canela",64,272.35,4.25546875,12,301
"Aruba","Jan-2024","Canela",68,79.36666666666666,1.167156862745098,3,300
"Aruba","Jan-2025","Canela",11,0,0,0,98
"Aruba","Jul-2024","Canela",105,0,0,0,273
"Aruba","Jun-2024","Canela",92,0,0,0,255
"Aruba","Mar-2024","Canela",62,4.066666666666666,0.06559139784946236,4,320
"Aruba","May-2024","Canela",63,0.5833333333333334,0.00925925925925926,1,220
"Aruba","Nov-2024","Canela",49,0,0,0,220
"Aruba","Oct-2024","Canela",79,0,0,0,394
"Aruba","Sep-2024","Canela",65,0,0,0,266
"Australia","Apr-2024","Canela",208,13.783333333333333,0.06626602564102564,14,286
"Australia","Aug-2024","Canela",427,269.6666666666667,0.6315378610460578,60,1266
"Australia","Dec-2024","Canela",50,0,0,2,125
"Australia","Feb-2024","Canela",124,4.333333333333333,0.03494623655913978,2,184
"Australia","Jan-2024","Canela",190,514.5333333333333,2.7080701754385963,16,260
"Australia","Jan-2025","Canela",36,0,0,0,89
"Australia","Jul-2024","Canela",308,93.08333333333333,0.3022186147186147,19,875
"Australia","Jun-2024","Canela",214,0.06666666666666667,0.00031152647975077883,1,297
"Australia","Mar-2024","Canela",138,31.383333333333333,0.22741545893719806,9,198
"Australia","May-2024","Canela",204,62.083333333333336,0.30433006535947715,6,313
"Australia","Nov-2024","Canela",257,103.36666666666666,0.4022049286640726,29,428
"Australia","Oct-2024","Canela",622,937.1333333333333,1.5066452304394427,85,1076
"Australia","Sep-2024","Canela",433,297.31666666666666,0.6866435719784449,21,839
"Austria","Apr-2024","Canela",62,2.35,0.03790322580645161,3,106
"Austria","Aug-2024","Canela",126,0,0,0,240
"Austria","Dec-2024","Canela",7,0,0,0,15
"Austria","Feb-2024","Canela",321,341.28333333333336,1.0631879543094498,193,482
"Austria","Jan-2024","Canela",81,17.5,0.21604938271604937,19,127
"Austria","Jan-2025","Canela",3,0,0,0,6
"Austria","Jul-2024","Canela",111,42.55,0.3833333333333333,5,188
"Austria","Jun-2024","Canela",129,156.2,1.2108527131782945,11,248
"Austria","Mar-2024","Canela",95,23.966666666666665,0.25228070175438594,22,132
"Austria","May-2024","Canela",66,0.8166666666666667,0.012373737373737374,2,102
"Austria","Nov-2024","Canela",37,117.18333333333334,3.167117117117117,6,65
"Austria","Oct-2024","Canela",113,271.1,2.3991150442477878,6,185
"Austria","Sep-2024","Canela",99,0,0,0,189
"Azerbaijan","Apr-2024","Canela",14,0.4666666666666667,0.03333333333333333,2,275
"Azerbaijan","Aug-2024","Canela",34,0,0,1,357
"Azerbaijan","Dec-2024","Canela",5,0,0,0,153
"Azerbaijan","Feb-2024","Canela",24,1.6833333333333333,0.07013888888888889,5,380
"Azerbaijan","Jan-2024","Canela",9,0,0,0,141
"Azerbaijan","Jan-2025","Canela",7,0,0,0,186
"Azerbaijan","Jul-2024","Canela",23,0,0,0,308
"Azerbaijan","Jun-2024","Canela",20,0,0,0,328
"Azerbaijan","Mar-2024","Canela",12,0,0,0,265
"Azerbaijan","May-2024","Canela",19,0,0,1,249
"Azerbaijan","Nov-2024","Canela",14,0,0,0,207
"Azerbaijan","Oct-2024","Canela",30,0,0,0,163
"Azerbaijan","Sep-2024","Canela",21,0,0,0,268
"Bahamas","Apr-2024","Canela",56,11.616666666666667,0.2074404761904762,2,147
"Bahamas","Aug-2024","Canela",43,0,0,0,138
"Bahamas","Dec-2024","Canela",12,100.71666666666667,8.393055555555556,2,90
"Bahamas","Feb-2024","Canela",24,0.65,0.027083333333333334,4,121
"Bahamas","Jan-2024","Canela",30,0.03333333333333333,0.0011111111111111111,1,210
"Bahamas","Jan-2025","Canela",12,0,0,0,56
"Bahamas","Jul-2024","Canela",53,0.65,0.012264150943396227,2,189
"Bahamas","Jun-2024","Canela",77,2.3833333333333333,0.030952380952380953,2,254
"Bahamas","Mar-2024","Canela",29,3.3666666666666667,0.11609195402298851,1,93
"Bahamas","May-2024","Canela",35,89.96666666666667,2.5704761904761906,2,162
"Bahamas","Nov-2024","Canela",13,0,0,0,51
"Bahamas","Oct-2024","Canela",31,0,0,0,103
"Bahamas","Sep-2024","Canela",27,0,0,0,179
"Bahrain","Apr-2024","Canela",18,0,0,3,26
"Bahrain","Aug-2024","Canela",35,0,0,0,54
"Bahrain","Dec-2024","Canela",2,0,0,0,5
"Bahrain","Feb-2024","Canela",16,4.516666666666667,0.28229166666666666,3,30
"Bahrain","Jan-2024","Canela",8,0,0,0,8
"Bahrain","Jan-2025","Canela",1,0,0,0,1
"Bahrain","Jul-2024","Canela",36,0,0,0,73
"Bahrain","Jun-2024","Canela",33,0,0,0,66
"Bahrain","Mar-2024","Canela",7,499.46666666666664,71.35238095238095,6,13
"Bahrain","May-2024","Canela",14,0,0,0,21
"Bahrain","Nov-2024","Canela",5,0,0,0,8
"Bahrain","Oct-2024","Canela",19,0,0,0,35
"Bahrain","Sep-2024","Canela",15,0,0,0,29
"Bangladesh","Apr-2024","Canela",208,14,0.0673076923076923,28,613
"Bangladesh","Aug-2024","Canela",338,0,0,0,677
"Bangladesh","Dec-2024","Canela",16,0,0,0,24
"Bangladesh","Feb-2024","Canela",95,73.06666666666666,0.7691228070175439,26,291
"Bangladesh","Jan-2024","Canela",53,235.55,4.444339622641509,12,119
"Bangladesh","Jan-2025","Canela",9,0,0,0,13
"Bangladesh","Jul-2024","Canela",382,0.15,0.0003926701570680628,3,885
"Bangladesh","Jun-2024","Canela",1049,55.8,0.05319351763584366,9,1773
"Bangladesh","Mar-2024","Canela",37,30.183333333333334,0.8157657657657658,14,262
"Bangladesh","May-2024","Canela",157,90.91666666666667,0.5790870488322718,3,604
"Bangladesh","Nov-2024","Canela",39,0,0,0,54
"Bangladesh","Oct-2024","Canela",205,0,0,0,351
"Bangladesh","Sep-2024","Canela",131,57.3,0.43740458015267175,9,226
"Barbados","Apr-2024","Canela",26,0,0,1,116
"Barbados","Aug-2024","Canela",26,0,0,0,74
"Barbados","Dec-2024","Canela",5,0,0,0,30
"Barbados","Feb-2024","Canela",18,0,0,1,95
"Barbados","Jan-2024","Canela",17,0,0,0,95
"Barbados","Jan-2025","Canela",6,0,0,0,18
"Barbados","Jul-2024","Canela",20,0,0,0,69
"Barbados","Jun-2024","Canela",26,167.76666666666668,6.452564102564103,1,149
"Barbados","Mar-2024","Canela",15,0.5833333333333334,0.03888888888888889,1,90
"Barbados","May-2024","Canela",27,0,0,0,184
"Barbados","Nov-2024","Canela",16,0,0,0,52
"Barbados","Oct-2024","Canela",19,0,0,0,82
"Barbados","Sep-2024","Canela",18,0,0,0,112
"Belarus","Apr-2024","Canela",3,0,0,0,3
"Belarus","Aug-2024","Canela",1,0,0,0,1
"Belarus","Dec-2024","Canela",1,0,0,0,1
"Belarus","Feb-2024","Canela",6,0,0,0,10
"Belarus","Jan-2024","Canela",6,0,0,0,9
"Belarus","Jan-2025","Canela",1,0,0,0,1
"Belarus","Jul-2024","Canela",11,0,0,0,14
"Belarus","Jun-2024","Canela",9,0,0,0,9
"Belarus","Mar-2024","Canela",2,0,0,0,2
"Belarus","May-2024","Canela",4,0,0,0,9
"Belarus","Nov-2024","Canela",1,0,0,0,1
"Belarus","Oct-2024","Canela",9,0,0,0,14
"Belarus","Sep-2024","Canela",3,0,0,0,3
"Belgium","Apr-2024","Canela",71,51.266666666666666,0.7220657276995305,8,105
"Belgium","Aug-2024","Canela",112,0,0,0,145
"Belgium","Dec-2024","Canela",9,0,0,0,17
"Belgium","Feb-2024","Canela",65,16.2,0.24923076923076923,6,113
"Belgium","Jan-2024","Canela",82,40.4,0.4926829268292683,2,118
"Belgium","Jan-2025","Canela",6,0,0,0,11
"Belgium","Jul-2024","Canela",123,0,0,2,173
"Belgium","Jun-2024","Canela",110,101,0.9181818181818182,3,146
"Belgium","Mar-2024","Canela",71,5.433333333333334,0.07652582159624413,3,113
"Belgium","May-2024","Canela",75,0,0,0,110
"Belgium","Nov-2024","Canela",69,32.3,0.4681159420289855,2,99
"Belgium","Oct-2024","Canela",143,55.7,0.38951048951048955,4,201
"Belgium","Sep-2024","Canela",102,11.5,0.11274509803921569,3,152
"Belize","Apr-2024","Canela",301,40030.53333333333,132.99180509413068,2606,2246
"Belize","Aug-2024","Canela",462,39357,85.18831168831169,2689,2751
"Belize","Dec-2024","Canela",64,13601.4,212.521875,776,711
"Belize","Feb-2024","Canela",319,73541.95,230.53902821316615,3977,3009
"Belize","Jan-2024","Canela",346,86072.2,248.76358381502888,4323,3121
"Belize","Jan-2025","Canela",48,11241.9,234.20624999999998,688,493
"Belize","Jul-2024","Canela",416,53948.01666666667,129.68273237179488,3038,3066
"Belize","Jun-2024","Canela",363,68672,189.17906336088154,3928,3178
"Belize","Mar-2024","Canela",335,52866.4,157.81014925373134,3273,2910
"Belize","May-2024","Canela",315,43339.083333333336,137.58439153439153,2422,2667
"Belize","Nov-2024","Canela",355,62563.833333333336,176.23615023474179,3684,3231
"Belize","Oct-2024","Canela",533,91263.88333333333,171.22679799874922,4523,4742
"Belize","Sep-2024","Canela",456,71974.16666666667,157.83808479532163,3823,3689
"Benin","Apr-2024","Canela",21,0,0,1,39
"Benin","Aug-2024","Canela",14,0,0,0,20
"Benin","Dec-2024","Canela",2,0,0,0,2
"Benin","Feb-2024","Canela",10,0,0,2,20
"Benin","Jan-2024","Canela",8,7.033333333333333,0.8791666666666667,2,15
"Benin","Jul-2024","Canela",21,0,0,0,38
"Benin","Jun-2024","Canela",21,0,0,0,27
"Benin","Mar-2024","Canela",6,0,0,0,6
"Benin","May-2024","Canela",26,0,0,0,43
"Benin","Nov-2024","Canela",11,0,0,0,13
"Benin","Oct-2024","Canela",11,0,0,0,12
"Benin","Sep-2024","Canela",14,0,0,0,20
"Bermuda","Apr-2024","Canela",8,2.2,0.275,1,10
"Bermuda","Aug-2024","Canela",5,0,0,0,8
"Bermuda","Feb-2024","Canela",3,0,0,0,3
"Bermuda","Jan-2024","Canela",3,0,0,0,3
"Bermuda","Jul-2024","Canela",8,0,0,0,10
"Bermuda","Jun-2024","Canela",6,0,0,0,13
"Bermuda","Mar-2024","Canela",5,0,0,0,11
"Bermuda","May-2024","Canela",5,0,0,0,5
"Bermuda","Nov-2024","Canela",2,0,0,0,3
"Bermuda","Oct-2024","Canela",4,0,0,0,7
"Bermuda","Sep-2024","Canela",1,0,0,0,1
"Bhutan","Aug-2024","Canela",1,0,0,0,1
"Bhutan","Jul-2024","Canela",1,0,0,0,1
"Bhutan","May-2024","Canela",1,0,0,0,1
"Bolivia","Apr-2024","Canela",11486,1664964.3333333333,144.95597539033025,66047,45824
"Bolivia","Aug-2024","Canela",19489,2094344.5833333333,107.46290642584705,90978,61478
"Bolivia","Dec-2024","Canela",1824,269245.2166666667,147.6125091374269,14125,7814
"Bolivia","Feb-2024","Canela",9773,1089474.4666666666,111.47799720317882,53005,33797
"Bolivia","Jan-2024","Canela",11778,1309320.9,111.16665817626081,63819,38403
"Bolivia","Jan-2025","Canela",1535,247404.26666666666,161.1754180238871,12187,5999
"Bolivia","Jul-2024","Canela",21025,2214500.0833333335,105.32699564011098,99526,62958
"Bolivia","Jun-2024","Canela",18687,1898042.5,101.57020923636753,78084,55367
"Bolivia","Mar-2024","Canela",13209,1257471.7666666666,95.19810482751659,58735,46966
"Bolivia","May-2024","Canela",13023,1759559.8666666667,135.1117151705956,69617,47983
"Bolivia","Nov-2024","Canela",13300,1028960.1,77.36542105263158,48287,36337
"Bolivia","Oct-2024","Canela",18357,2056657.2833333334,112.03667719852555,89542,62257
"Bolivia","Sep-2024","Canela",17487,1988376.45,113.70597872705439,81383,60930
"Bosnia and Herzegovina","Apr-2024","Canela",15,0,0,0,17
"Bosnia and Herzegovina","Aug-2024","Canela",22,0,0,0,31
"Bosnia and Herzegovina","Feb-2024","Canela",14,0.25,0.017857142857142856,1,21
"Bosnia and Herzegovina","Jan-2024","Canela",23,0.2,0.008695652173913044,1,29
"Bosnia and Herzegovina","Jul-2024","Canela",16,0,0,0,18
"Bosnia and Herzegovina","Jun-2024","Canela",16,0,0,0,20
"Bosnia and Herzegovina","Mar-2024","Canela",11,0,0,0,15
"Bosnia and Herzegovina","May-2024","Canela",30,0,0,0,38
"Bosnia and Herzegovina","Nov-2024","Canela",6,0,0,0,6
"Bosnia and Herzegovina","Oct-2024","Canela",26,0,0,0,43
"Bosnia and Herzegovina","Sep-2024","Canela",20,0,0,0,29
"Botswana","Apr-2024","Canela",2,0,0,0,2
"Botswana","Aug-2024","Canela",2,0,0,0,4
"Botswana","Feb-2024","Canela",2,0.13333333333333333,0.06666666666666667,1,2
"Botswana","Jan-2024","Canela",3,0.65,0.21666666666666667,2,5
"Botswana","Jul-2024","Canela",4,0,0,0,8
"Botswana","Jun-2024","Canela",2,0,0,0,2
"Botswana","Mar-2024","Canela",1,0.08333333333333333,0.08333333333333333,1,1
"Botswana","May-2024","Canela",4,0,0,0,6
"Botswana","Nov-2024","Canela",1,0,0,0,1
"Botswana","Sep-2024","Canela",2,0,0,0,2
"Brazil","Apr-2024","Canela",3728,178366.63333333333,47.84512696709585,8472,12426
"Brazil","Aug-2024","Canela",4633,316983.31666666665,68.41858766817757,13500,16950
"Brazil","Dec-2024","Canela",408,29157.333333333332,71.4640522875817,2344,3564
"Brazil","Feb-2024","Canela",3194,164154.43333333332,51.39462533917762,7953,11153
"Brazil","Jan-2024","Canela",3949,227174.51666666666,57.52709968768465,10880,15978
"Brazil","Jan-2025","Canela",314,26872.3,85.58057324840765,1919,2554
"Brazil","Jul-2024","Canela",4808,333139.2166666667,69.2885226012202,16975,18782
"Brazil","Jun-2024","Canela",4093,232503.7,56.80520400684095,10855,13593
"Brazil","Mar-2024","Canela",3249,184156.43333333332,56.68095824356212,7712,11079
"Brazil","May-2024","Canela",4010,207609.18333333332,51.77286367414796,8973,12904
"Brazil","Nov-2024","Canela",3408,238778.71666666667,70.06417742566511,9860,12306
"Brazil","Oct-2024","Canela",6985,668708.2333333333,95.73489382009066,24901,26895
"Brazil","Sep-2024","Canela",5238,501974.68333333335,95.83327287768869,16659,19367
"British Virgin Islands","Apr-2024","Canela",8,0,0,0,24
"British Virgin Islands","Aug-2024","Canela",6,0,0,0,12
"British Virgin Islands","Dec-2024","Canela",2,0,0,0,9
"British Virgin Islands","Feb-2024","Canela",7,0,0,0,17
"British Virgin Islands","Jan-2024","Canela",2,0,0,0,4
"British Virgin Islands","Jan-2025","Canela",1,0,0,0,7
"British Virgin Islands","Jul-2024","Canela",5,0,0,0,13
"British Virgin Islands","Jun-2024","Canela",4,0,0,0,11
"British Virgin Islands","Mar-2024","Canela",6,0.21666666666666667,0.036111111111111115,1,16
"British Virgin Islands","May-2024","Canela",5,0,0,0,11
"British Virgin Islands","Nov-2024","Canela",4,0,0,0,54
"British Virgin Islands","Oct-2024","Canela",8,0,0,0,116
"British Virgin Islands","Sep-2024","Canela",9,0,0,0,58
"Brunei","Apr-2024","Canela",3,0,0,0,7
"Brunei","Aug-2024","Canela",3,0,0,0,3
"Brunei","Jan-2024","Canela",1,0.25,0.25,1,2
"Brunei","Jul-2024","Canela",3,0,0,0,3
"Brunei","Jun-2024","Canela",5,0,0,0,9
"Brunei","Mar-2024","Canela",1,0,0,0,1
"Brunei","May-2024","Canela",2,0,0,0,4
"Brunei","Nov-2024","Canela",2,0,0,0,2
"Brunei","Oct-2024","Canela",3,0,0,0,13
"Brunei","Sep-2024","Canela",3,0,0,0,7
"Bulgaria","Apr-2024","Canela",40,0,0,2,112
"Bulgaria","Aug-2024","Canela",57,0,0,0,83
"Bulgaria","Dec-2024","Canela",5,0,0,0,49
"Bulgaria","Feb-2024","Canela",54,1.6,0.02962962962962963,4,100
"Bulgaria","Jan-2024","Canela",35,558.5,15.957142857142857,16,81
"Bulgaria","Jan-2025","Canela",5,0,0,0,33
"Bulgaria","Jul-2024","Canela",59,0,0,0,111
"Bulgaria","Jun-2024","Canela",55,0,0,0,88
"Bulgaria","Mar-2024","Canela",32,16.55,0.5171875,3,53
"Bulgaria","May-2024","Canela",43,16.966666666666665,0.39457364341085266,1,80
"Bulgaria","Nov-2024","Canela",41,0,0,0,122
"Bulgaria","Oct-2024","Canela",197,71.23333333333333,0.361590524534687,5,419
"Bulgaria","Sep-2024","Canela",61,0,0,0,115
"Burkina Faso","Apr-2024","Canela",26,0,0,3,45
"Burkina Faso","Aug-2024","Canela",31,41,1.3225806451612903,3,69
"Burkina Faso","Dec-2024","Canela",4,0,0,0,6
"Burkina Faso","Feb-2024","Canela",13,2.4833333333333334,0.19102564102564104,10,19
"Burkina Faso","Jan-2024","Canela",6,0,0,1,11
"Burkina Faso","Jan-2025","Canela",3,0,0,0,3
"Burkina Faso","Jul-2024","Canela",30,0,0,2,50
"Burkina Faso","Jun-2024","Canela",28,0,0,1,32
"Burkina Faso","Mar-2024","Canela",7,0.35,0.049999999999999996,3,12
"Burkina Faso","May-2024","Canela",24,1.1666666666666667,0.04861111111111111,1,40
"Burkina Faso","Nov-2024","Canela",6,0,0,0,11
"Burkina Faso","Oct-2024","Canela",13,0,0,0,17
"Burkina Faso","Sep-2024","Canela",22,0,0,0,28
"Burundi","Apr-2024","Canela",6,0,0,0,9
"Burundi","Aug-2024","Canela",10,0,0,0,21
"Burundi","Dec-2024","Canela",1,0,0,0,1
"Burundi","Feb-2024","Canela",3,0,0,1,11
"Burundi","Jan-2024","Canela",1,0,0,1,2
"Burundi","Jul-2024","Canela",8,0.9166666666666666,0.11458333333333333,1,8
"Burundi","Jun-2024","Canela",9,0,0,0,16
"Burundi","May-2024","Canela",4,0,0,0,4
"Burundi","Nov-2024","Canela",1,0,0,0,1
"Burundi","Oct-2024","Canela",4,0,0,0,6
"Burundi","Sep-2024","Canela",3,0,0,0,3
"Cambodia","Apr-2024","Canela",6,0.05,0.008333333333333333,3,12
"Cambodia","Aug-2024","Canela",18,53.516666666666666,2.973148148148148,1,29
"Cambodia","Dec-2024","Canela",1,0,0,0,2
"Cambodia","Feb-2024","Canela",3,0,0,0,9
"Cambodia","Jan-2024","Canela",3,0,0,0,4
"Cambodia","Jan-2025","Canela",2,0,0,0,2
"Cambodia","Jul-2024","Canela",19,0,0,0,26
"Cambodia","Jun-2024","Canela",10,0,0,0,12
"Cambodia","Mar-2024","Canela",2,0,0,0,3
"Cambodia","May-2024","Canela",6,0,0,0,6
"Cambodia","Nov-2024","Canela",1,0,0,0,2
"Cambodia","Oct-2024","Canela",5,0,0,0,8
"Cambodia","Sep-2024","Canela",8,0,0,0,11
"Cameroon","Apr-2024","Canela",28,2.8333333333333335,0.10119047619047619,2,62
"Cameroon","Aug-2024","Canela",46,0,0,1,87
"Cameroon","Dec-2024","Canela",7,0,0,0,8
"Cameroon","Feb-2024","Canela",17,1.45,0.08529411764705883,6,28
"Cameroon","Jan-2024","Canela",6,2.933333333333333,0.4888888888888889,7,10
"Cameroon","Jan-2025","Canela",11,0,0,0,13
"Cameroon","Jul-2024","Canela",32,0,0,0,63
"Cameroon","Jun-2024","Canela",42,2.8333333333333335,0.06746031746031747,5,80
"Cameroon","Mar-2024","Canela",5,0,0,0,5
"Cameroon","May-2024","Canela",42,0,0,0,67
"Cameroon","Nov-2024","Canela",13,0,0,0,17
"Cameroon","Oct-2024","Canela",18,0,0,0,24
"Cameroon","Sep-2024","Canela",23,0.15,0.006521739130434782,1,36
