"Client","Country","Date Month","Uniques","Time Watched Minutes","Avg Min per Unique","Video Starts","Sessions"
"Canela","Argentina","Apr-2023",3223,533133.6666666666,165.41534801944357,37593,7732
"Canela","Austria","Apr-2023",1,0,0,1,1
"Canela","Belize","Apr-2023",92,20769.45,225.75489130434784,1630,668
"Canela","Bolivia","Apr-2023",1539,160295.41666666666,104.15556638509854,10631,2174
"Canela","Brazil","Apr-2023",414,28982.416666666668,70.00583735909824,2362,1091
"Canela","Canada","Apr-2023",27,2216.866666666667,82.10617283950617,158,84
"Canela","Chile","Apr-2023",4048,717526.7166666667,177.25462368247693,48924,10505
"Canela","China","Apr-2023",1,0.18333333333333332,0.18333333333333332,1,1
"Canela","Colombia","Apr-2023",83572,10675796.016666668,127.7436942596404,937544,207191
"Canela","Costa Rica","Apr-2023",1379,173828.6,126.05409717186367,13426,2238
"Canela","Cuba","Apr-2023",991,9340.766666666666,9.425597040026908,3862,792
"Canela","Dominican Republic","Apr-2023",2926,513860.61666666664,175.61880268853952,39395,13591
"Canela","Ecuador","Apr-2023",5981,1069672.4166666667,178.8450788608371,71660,16940
"Canela","Egypt","Apr-2023",1,0,0,1,1
"Canela","El Salvador","Apr-2023",1295,156330.5,120.71853281853282,11452,1606
"Canela","France","Apr-2023",4,6.166666666666667,1.5416666666666667,8,8
"Canela","Germany","Apr-2023",3,13.55,4.516666666666667,6,6
"Canela","Greece","Apr-2023",1,0,0,1,1
"Canela","Guatemala","Apr-2023",1600,122831.26666666666,76.76954166666667,10883,1976
"Canela","Haiti","Apr-2023",45,39.78333333333333,0.884074074074074,57,47
"Canela","Honduras","Apr-2023",1032,129408.01666666666,125.3953649870801,11727,2517
"Canela","India","Apr-2023",1,3.033333333333333,3.033333333333333,1,0
"Canela","Iran","Apr-2023",4,6.183333333333334,1.5458333333333334,8,8
"Canela","Ireland","Apr-2023",3,45.18333333333333,15.06111111111111,4,4
"Canela","Japan","Apr-2023",1,1.4,1.4,2,1
"Canela","Mexico","Apr-2023",141907,14955143.866666667,105.38693557517718,1420621,220178
"Canela","Morocco","Apr-2023",1,0.2833333333333333,0.2833333333333333,1,1
"Canela","Netherlands","Apr-2023",2,19.1,9.55,6,6
"Canela","Nicaragua","Apr-2023",556,35922.583333333336,64.60896282973621,3885,631
"Canela","Palestinian Territories","Apr-2023",1,3.3666666666666667,3.3666666666666667,2,2
"Canela","Panama","Apr-2023",379,33141.23333333333,87.44388742304308,2493,574
"Canela","Paraguay","Apr-2023",294,19251.666666666668,65.48185941043084,1758,400
"Canela","Peru","Apr-2023",3733,443184.05,118.72061344762925,29063,5637
"Canela","Puerto Rico","Apr-2023",2816,452472.0833333333,160.67900686553028,42623,14837
"Canela","Romania","Apr-2023",1,0,0,1,1
"Canela","Saudi Arabia","Apr-2023",1,12.683333333333334,12.683333333333334,1,1
"Canela","Spain","Apr-2023",5,126.56666666666666,25.313333333333333,9,9
"Canela","Suriname","Apr-2023",1,0.16666666666666666,0.16666666666666666,1,1
"Canela","Tunisia","Apr-2023",1,0.95,0.95,2,2
"Canela","U.S. Virgin Islands","Apr-2023",29,6827.383333333333,235.42701149425287,624,207
"Canela","United Kingdom","Apr-2023",3,16.083333333333332,5.361111111111111,12,12
"Canela","United States","Apr-2023",95628,8668433.533333333,90.64744147460297,893676,140868
"Canela","Uruguay","Apr-2023",534,78928.6,147.8063670411985,5162,1548
"Canela","Venezuela","Apr-2023",7561,1068203.1666666667,141.27802759776046,98459,18950
"Canela","Algeria","Apr-2024",4,459.8333333333333,114.95833333333333,31,21
"Canela","Angola","Apr-2024",4,4.516666666666667,1.1291666666666667,10,7
"Canela","Antigua and Barbuda","Apr-2024",1,90.65,90.65,9,9
"Canela","Argentina","Apr-2024",12014,4647242.15,386.8188904611287,192740,73608
"Canela","Australia","Apr-2024",1,0.1,0.1,1,1
"Canela","Azerbaijan","Apr-2024",1,0.03333333333333333,0.03333333333333333,1,1
"Canela","Belgium","Apr-2024",1,50.86666666666667,50.86666666666667,2,2
"Canela","Belize","Apr-2024",101,34145.8,338.0772277227723,2132,788
"Canela","Bolivia","Apr-2024",4280,1368470.1333333333,319.7360124610592,51196,19568
"Canela","Brazil","Apr-2024",940,147787.98333333334,157.22125886524825,6438,4386
"Canela","Bulgaria","Apr-2024",1,0,0,1,1
"Canela","Cambodia","Apr-2024",1,0.05,0.05,3,3
"Canela","Canada","Apr-2024",135,2741.05,20.304074074074077,376,216
"Canela","Chile","Apr-2024",9476,2432416.683333333,256.69234733361475,101372,39078
"Canela","China","Apr-2024",1,18.566666666666666,18.566666666666666,4,1
"Canela","Colombia","Apr-2024",98966,18771541.466666665,189.676671449454,1138335,320381
"Canela","Congo - Kinshasa","Apr-2024",3,0.7166666666666667,0.2388888888888889,3,3
"Canela","Costa Rica","Apr-2024",2169,619885.3166666667,285.7931381589058,30820,8580
"Canela","Croatia","Apr-2024",1,673.4833333333333,673.4833333333333,37,36
"Canela","Cuba","Apr-2024",1185,14013.583333333334,11.825808720112517,5300,1102
"Canela","Denmark","Apr-2024",2,24.633333333333333,12.316666666666666,3,3
"Canela","Dominican Republic","Apr-2024",6654,1773383.5833333333,266.5139139364793,98786,42157
"Canela","Ecuador","Apr-2024",12358,3901850.5,315.734787182392,168554,62806
"Canela","El Salvador","Apr-2024",2325,620047.5833333334,266.6871326164875,31191,8920
"Canela","Equatorial Guinea","Apr-2024",1,93.1,93.1,4,1
"Canela","Finland","Apr-2024",3,7.066666666666666,2.3555555555555556,6,6
"Canela","France","Apr-2024",8,273.23333333333335,34.15416666666667,24,22
"Canela","French Guiana","Apr-2024",1,1.0666666666666667,1.0666666666666667,1,1
"Canela","Germany","Apr-2024",21,277.1,13.195238095238096,41,36
"Canela","Guatemala","Apr-2024",3272,666543.6333333333,203.7113793806031,33344,10947
"Canela","Guyana","Apr-2024",2,3.6,1.8,8,1
"Canela","Honduras","Apr-2024",2372,621835.8333333334,262.15675941540195,33225,12103
"Canela","Hong Kong","Apr-2024",2,3.95,1.975,4,4
"Canela","India","Apr-2024",4,136.95,34.2375,9,7
"Canela","Iran","Apr-2024",92,600.9,6.531521739130435,187,169
"Canela","Iraq","Apr-2024",1,0.23333333333333334,0.23333333333333334,1,0
"Canela","Ireland","Apr-2024",2,0.38333333333333336,0.19166666666666668,3,2
"Canela","Isle of Man","Apr-2024",1,0.43333333333333335,0.43333333333333335,4,3
"Canela","Italy","Apr-2024",1,65.58333333333333,65.58333333333333,2,1
"Canela","Japan","Apr-2024",2,25.966666666666665,12.983333333333333,4,4
"Canela","Kazakhstan","Apr-2024",1,0.21666666666666667,0.21666666666666667,1,1
"Canela","Kenya","Apr-2024",1,0.18333333333333332,0.18333333333333332,1,1
"Canela","Libya","Apr-2024",1,0,0,1,1
"Canela","Madagascar","Apr-2024",1,0,0,1,1
"Canela","Malawi","Apr-2024",1,2.45,2.45,1,1
"Canela","Mauritania","Apr-2024",1,0.13333333333333333,0.13333333333333333,1,1
"Canela","Mexico","Apr-2024",164215,22910937.766666666,139.51793543017791,1751149,302854
"Canela","Morocco","Apr-2024",3,1.0166666666666666,0.33888888888888885,3,3
"Canela","Mozambique","Apr-2024",1,0,0,1,1
"Canela","Netherlands","Apr-2024",4,1.7333333333333334,0.43333333333333335,6,6
"Canela","New Zealand","Apr-2024",2,45.11666666666667,22.558333333333334,10,5
"Canela","Nicaragua","Apr-2024",1141,202355.68333333332,177.3494157172071,12847,3490
"Canela","Norway","Apr-2024",1,93.36666666666666,93.36666666666666,3,3
"Canela","Pakistan","Apr-2024",3,32.333333333333336,10.777777777777779,7,7
"Canela","Panama","Apr-2024",2125,537453.1,252.91910588235294,21133,12976
"Canela","Paraguay","Apr-2024",932,266417.95,285.856169527897,12093,6361
"Canela","Peru","Apr-2024",22282,6092668.283333333,273.4345338539329,227225,90117
"Canela","Portugal","Apr-2024",1,5.083333333333333,5.083333333333333,1,1
"Canela","Puerto Rico","Apr-2024",5773,1275479.1833333333,220.9387118193891,97986,40095
"Canela","Russia","Apr-2024",1,0.3,0.3,1,1
"Canela","Serbia","Apr-2024",1,2.3666666666666667,2.3666666666666667,1,1
"Canela","Sierra Leone","Apr-2024",1,1.3,1.3,1,1
"Canela","Singapore","Apr-2024",3,13.033333333333333,4.344444444444444,5,4
"Canela","South Africa","Apr-2024",5,614.3166666666667,122.86333333333334,14,14
"Canela","South Korea","Apr-2024",1,31.633333333333333,31.633333333333333,2,2
"Canela","Spain","Apr-2024",18,2340.616666666667,130.03425925925927,93,54
"Canela","Suriname","Apr-2024",2,6.033333333333333,3.0166666666666666,2,2
"Canela","Switzerland","Apr-2024",2,45.983333333333334,22.991666666666667,4,3
"Canela","Togo","Apr-2024",1,85.13333333333334,85.13333333333334,4,2
"Canela","Tunisia","Apr-2024",1,11.266666666666667,11.266666666666667,1,1
"Canela","Turkey","Apr-2024",2,255.18333333333334,127.59166666666667,8,6
"Canela","U.S. Virgin Islands","Apr-2024",30,9634.683333333332,321.1561111111111,755,285
"Canela","United Arab Emirates","Apr-2024",1,1.6333333333333333,1.6333333333333333,1,1
"Canela","United Kingdom","Apr-2024",3,13.666666666666666,4.555555555555555,6,6
"Canela","United States","Apr-2024",115779,16095481.9,139.01900949222227,1358392,261514
"Canela","Uruguay","Apr-2024",1308,243206.75,185.93788226299694,10358,4227
"Canela","Venezuela","Apr-2024",12946,3678727.5833333335,284.159399299655,212864,57910
"Canela","Algeria","Aug-2023",16,41.916666666666664,2.6197916666666665,26,18
"Canela","Andorra","Aug-2023",1,0.15,0.15,1,1
"Canela","Angola","Aug-2023",3,0.5166666666666667,0.17222222222222225,3,3
"Canela","Anguilla","Aug-2023",1,0.15,0.15,1,1
"Canela","Argentina","Aug-2023",4054,579244.6166666667,142.88224387436279,41511,8059
"Canela","Australia","Aug-2023",1,55.8,55.8,7,5
"Canela","Bahrain","Aug-2023",1,3.1333333333333333,3.1333333333333333,1,1
"Canela","Belize","Aug-2023",123,20584.733333333334,167.35555555555555,1274,427
"Canela","Bolivia","Aug-2023",1801,179188.66666666666,99.49398482324634,13031,2446
"Canela","Bosnia and Herzegovina","Aug-2023",1,0.03333333333333333,0.03333333333333333,1,1
"Canela","Brazil","Aug-2023",764,113589.01666666666,148.67672338568934,5612,3030
"Canela","Bulgaria","Aug-2023",1,14.5,14.5,1,1
"Canela","Burkina Faso","Aug-2023",1,0,0,2,1
"Canela","Canada","Aug-2023",154,3096.7833333333333,20.108982683982685,557,182
"Canela","Chile","Aug-2023",5911,954170.1166666667,161.42279084193314,59936,12819
"Canela","China","Aug-2023",1,401.98333333333335,401.98333333333335,21,21
"Canela","Colombia","Aug-2023",108776,18880402.083333332,173.57139519134122,1298886,376350
"Canela","Congo - Brazzaville","Aug-2023",1,0,0,1,1
"Canela","Congo - Kinshasa","Aug-2023",1,1.1333333333333333,1.1333333333333333,2,1
"Canela","Costa Rica","Aug-2023",2021,276414.9,136.7713508164275,19688,3089
"Canela","Cuba","Aug-2023",1369,19244.966666666667,14.057682006330655,6603,1369
"Canela","Czech Republic","Aug-2023",1,0,0,1,0
"Canela","Côte d’Ivoire","Aug-2023",3,6.183333333333334,2.0611111111111113,4,4
"Canela","Denmark","Aug-2023",1,0.2833333333333333,0.2833333333333333,2,0
"Canela","Dominican Republic","Aug-2023",5044,725542.5166666667,143.84268768173408,62158,20231
"Canela","Ecuador","Aug-2023",7380,1500309.5666666667,203.29397922312558,91841,25986
"Canela","Egypt","Aug-2023",3,16.966666666666665,5.655555555555555,4,1
"Canela","El Salvador","Aug-2023",2143,239038.13333333333,111.54369264271271,18318,2516
"Canela","Equatorial Guinea","Aug-2023",1,0.3333333333333333,0.3333333333333333,1,0
"Canela","Ethiopia","Aug-2023",2,0.2,0.1,2,2
"Canela","Finland","Aug-2023",5,10.833333333333334,2.166666666666667,8,6
"Canela","France","Aug-2023",50,278.15,5.563,74,59
"Canela","Georgia","Aug-2023",1,0.5666666666666667,0.5666666666666667,1,1
"Canela","Germany","Aug-2023",19,99.8,5.252631578947368,25,16
"Canela","Ghana","Aug-2023",2,0.18333333333333332,0.09166666666666666,2,1
"Canela","Guatemala","Aug-2023",2434,247758.83333333334,101.79081073678445,19695,3963
"Canela","Guinea","Aug-2023",1,0,0,1,1
"Canela","Guyana","Aug-2023",4,5.166666666666667,1.2916666666666667,4,3
"Canela","Haiti","Aug-2023",28,17.033333333333335,0.6083333333333334,36,24
"Canela","Honduras","Aug-2023",1663,177006.15,106.43785327720985,15858,3557
"Canela","Hong Kong","Aug-2023",2,94.05,47.025,6,6
"Canela","Hungary","Aug-2023",1,0,0,1,1
"Canela","India","Aug-2023",10,364.3666666666667,36.43666666666667,21,16
"Canela","Indonesia","Aug-2023",2,45.5,22.75,3,1
"Canela","Iran","Aug-2023",102,274.4,2.6901960784313723,184,137
"Canela","Iraq","Aug-2023",13,9.683333333333334,0.7448717948717949,14,9
"Canela","Ireland","Aug-2023",1,0,0,1,1
"Canela","Israel","Aug-2023",1,22.516666666666666,22.516666666666666,1,1
"Canela","Italy","Aug-2023",3,43.516666666666666,14.505555555555555,6,4
"Canela","Japan","Aug-2023",3,50.766666666666666,16.92222222222222,4,3
"Canela","Jordan","Aug-2023",7,9.533333333333333,1.361904761904762,8,5
"Canela","Kenya","Aug-2023",1,0,0,1,1
"Canela","Kuwait","Aug-2023",3,1.4833333333333334,0.49444444444444446,3,3
"Canela","Lebanon","Aug-2023",1,1.9666666666666666,1.9666666666666666,3,0
"Canela","Libya","Aug-2023",1,0.3,0.3,1,0
"Canela","Madagascar","Aug-2023",1,1.1333333333333333,1.1333333333333333,2,2
"Canela","Mali","Aug-2023",1,0.16666666666666666,0.16666666666666666,1,0
"Canela","Mauritania","Aug-2023",2,3.9166666666666665,1.9583333333333333,2,2
"Canela","Mexico","Aug-2023",180632,16117399.916666666,89.22782185142536,1650069,231265
"Canela","Morocco","Aug-2023",3,2.433333333333333,0.811111111111111,5,1
"Canela","Nepal","Aug-2023",1,0,0,1,1
"Canela","Netherlands","Aug-2023",6,135.15,22.525000000000002,9,9
"Canela","Nicaragua","Aug-2023",965,83347.01666666666,86.36996545768567,7831,1844
"Canela","Nigeria","Aug-2023",1,0,0,1,0
"Canela","Norway","Aug-2023",1,44.416666666666664,44.416666666666664,1,1
"Canela","Oman","Aug-2023",1,0.4,0.4,1,1
"Canela","Pakistan","Aug-2023",2,7.233333333333333,3.6166666666666667,3,2
"Canela","Panama","Aug-2023",1022,121416.53333333334,118.80287018917157,9668,3322
"Canela","Paraguay","Aug-2023",532,61163.75,114.96945488721805,4168,983
"Canela","Peru","Aug-2023",6599,716348.7333333333,108.55413446481789,50546,9686
"Canela","Poland","Aug-2023",7,46.2,6.6000000000000005,12,11
"Canela","Puerto Rico","Aug-2023",5645,630707.65,111.7285473870682,63956,19994
"Canela","Romania","Aug-2023",1,14.983333333333333,14.983333333333333,4,1
"Canela","Saudi Arabia","Aug-2023",3,0.6833333333333333,0.22777777777777777,4,3
"Canela","Senegal","Aug-2023",3,1.75,0.5833333333333334,3,2
"Canela","Serbia","Aug-2023",1,1.8666666666666667,1.8666666666666667,1,1
"Canela","South Africa","Aug-2023",2,86.1,43.05,3,3
"Canela","South Korea","Aug-2023",1,0.8,0.8,2,0
"Canela","Spain","Aug-2023",27,430.6,15.94814814814815,40,28
"Canela","Suriname","Aug-2023",1,0.31666666666666665,0.31666666666666665,2,1
"Canela","Sweden","Aug-2023",3,116.18333333333334,38.72777777777778,4,3
"Canela","Switzerland","Aug-2023",5,274.06666666666666,54.81333333333333,13,9
"Canela","Tanzania","Aug-2023",1,1.4833333333333334,1.4833333333333334,2,2
"Canela","Thailand","Aug-2023",1,0,0,1,1
"Canela","Trinidad and Tobago","Aug-2023",1,39.766666666666666,39.766666666666666,1,1
"Canela","Tunisia","Aug-2023",1,1.2666666666666666,1.2666666666666666,2,2
"Canela","Turkey","Aug-2023",1,109.63333333333334,109.63333333333334,6,1
"Canela","Turks and Caicos Islands","Aug-2023",1,0.6,0.6,1,1
"Canela","U.S. Virgin Islands","Aug-2023",46,2975.5333333333333,64.68550724637682,346,145
"Canela","Ukraine","Aug-2023",1,0,0,1,1
"Canela","United Arab Emirates","Aug-2023",1,0,0,1,1
"Canela","United Kingdom","Aug-2023",18,11.666666666666666,0.6481481481481481,30,22
"Canela","United States","Aug-2023",152375,10695265.366666667,70.1904207820618,1303759,203174
"Canela","Uruguay","Aug-2023",826,122211.55,147.95587167070218,7825,2223
"Canela","Uzbekistan","Aug-2023",2,0.9,0.45,2,2
"Canela","Venezuela","Aug-2023",11438,1724943.6,150.80814827767094,155997,32383
"Canela","Zimbabwe","Aug-2023",1,0,0,1,1
"Canela","Angola","Aug-2024",1,0,0,2,2
"Canela","Argentina","Aug-2024",12707,4226460.25,332.60881797434484,180654,65232
"Canela","Australia","Aug-2024",6,240.83333333333334,40.13888888888889,33,28
"Canela","Belize","Aug-2024",136,29005.366666666665,213.27475490196076,1943,786
"Canela","Bolivia","Aug-2024",4751,1480876.5166666666,311.69785659159476,63052,20743
"Canela","Brazil","Aug-2024",1110,214515.9,193.25756756756755,9526,5963
"Canela","Canada","Aug-2024",145,3627.4166666666665,25.016666666666666,495,298
"Canela","Chile","Aug-2024",9853,2338567.933333333,237.3457762441219,102767,37861
"Canela","China","Aug-2024",3,100.43333333333334,33.47777777777778,5,5
"Canela","Colombia","Aug-2024",96753,20467886.966666665,211.54782762980648,1291407,322798
"Canela","Congo - Kinshasa","Aug-2024",1,1.2166666666666666,1.2166666666666666,2,2
"Canela","Costa Rica","Aug-2024",2023,495635.5833333333,245.00028835063435,27662,6699
"Canela","Croatia","Aug-2024",1,120.3,120.3,5,5
"Canela","Cuba","Aug-2024",1146,11500.266666666666,10.035136707388016,5162,1217
"Canela","Denmark","Aug-2024",2,12.716666666666667,6.358333333333333,4,4
"Canela","Dominican Republic","Aug-2024",6938,1744063.4166666667,251.37841116556166,102287,43616
"Canela","Ecuador","Aug-2024",12194,4246561.166666667,348.2500546716965,182476,68184
"Canela","Egypt","Aug-2024",1,0.7,0.7,1,1
"Canela","El Salvador","Aug-2024",2465,630475.5,255.7709939148073,32204,8659
"Canela","France","Aug-2024",5,325.35,65.07000000000001,18,16
"Canela","Germany","Aug-2024",13,166.35,12.796153846153846,26,25
"Canela","Guatemala","Aug-2024",3785,687665.1,181.6816644649934,36324,12326
"Canela","Honduras","Aug-2024",2270,528271.6333333333,232.7187812041116,30565,10067
"Canela","India","Aug-2024",7,237.51666666666668,33.930952380952384,37,35
"Canela","Iran","Aug-2024",15,91.35,6.09,21,21
"Canela","Iraq","Aug-2024",2,0.8166666666666667,0.4083333333333333,2,2
"Canela","Israel","Aug-2024",3,233.25,77.75,6,6
"Canela","Italy","Aug-2024",1,46.6,46.6,1,1
"Canela","Japan","Aug-2024",1,4.45,4.45,6,3
"Canela","Jordan","Aug-2024",1,0.25,0.25,2,2
"Canela","Libya","Aug-2024",1,2.7333333333333334,2.7333333333333334,1,1
"Canela","Macau SAR China","Aug-2024",1,53.46666666666667,53.46666666666667,1,1
"Canela","Malawi","Aug-2024",1,0.25,0.25,1,0
"Canela","Mauritius","Aug-2024",1,0,0,2,2
"Canela","Mexico","Aug-2024",177221,25640890.616666667,144.6831392254116,2014031,345998
"Canela","Mozambique","Aug-2024",4,4.083333333333333,1.0208333333333333,5,5
"Canela","Myanmar [Burma]","Aug-2024",1,3.783333333333333,3.783333333333333,2,2
"Canela","Netherlands","Aug-2024",7,154.51666666666668,22.073809523809526,22,13
"Canela","Nicaragua","Aug-2024",1385,243382,175.72707581227436,15479,4079
"Canela","Norway","Aug-2024",1,44.96666666666667,44.96666666666667,4,4
"Canela","Pakistan","Aug-2024",2,55.3,27.65,5,4
"Canela","Panama","Aug-2024",5014,1749731.6833333333,348.9692228427071,59769,38836
"Canela","Paraguay","Aug-2024",979,248587.11666666667,253.91942458290774,10999,4481
"Canela","Peru","Aug-2024",34834,8479836.333333334,243.43561845706304,428719,126550
"Canela","Poland","Aug-2024",1,6.45,6.45,4,2
"Canela","Portugal","Aug-2024",2,28.616666666666667,14.308333333333334,2,2
"Canela","Puerto Rico","Aug-2024",4828,1041708.3166666667,215.76394297155483,77335,30815
"Canela","Romania","Aug-2024",1,0.6333333333333333,0.6333333333333333,5,2
"Canela","Russia","Aug-2024",4,44.916666666666664,11.229166666666666,8,6
"Canela","Singapore","Aug-2024",3,198.25,66.08333333333333,13,7
"Canela","South Africa","Aug-2024",1,39.38333333333333,39.38333333333333,1,1
"Canela","Spain","Aug-2024",11,1684.65,153.15,139,113
"Canela","Suriname","Aug-2024",2,0.85,0.425,2,2
"Canela","Sweden","Aug-2024",1,1.5833333333333333,1.5833333333333333,2,1
"Canela","Switzerland","Aug-2024",1,0.1,0.1,1,1
"Canela","Trinidad and Tobago","Aug-2024",1,0.8833333333333333,0.8833333333333333,2,1
"Canela","Turkey","Aug-2024",1,0.36666666666666664,0.36666666666666664,2,1
"Canela","U.S. Virgin Islands","Aug-2024",40,17033.983333333334,425.8495833333333,1195,444
"Canela","Ukraine","Aug-2024",1,0.13333333333333333,0.13333333333333333,1,1
"Canela","United Kingdom","Aug-2024",5,116.33333333333333,23.266666666666666,9,9
"Canela","United States","Aug-2024",112115,14323924.033333333,127.76099570381602,1298701,227242
"Canela","Uruguay","Aug-2024",1306,246539.58333333334,188.77456610515569,10705,4571
"Canela","Venezuela","Aug-2024",17508,5767062.916666667,329.3958714111644,317751,93162
"Canela","Yemen","Aug-2024",1,5.116666666666666,5.116666666666666,2,2
"Canela","Algeria","Dec-2023",1,2.566666666666667,2.566666666666667,3,3
"Canela","Antigua and Barbuda","Dec-2023",1,52.61666666666667,52.61666666666667,2,2
"Canela","Argentina","Dec-2023",5461,1452324.1,265.944717084783,79998,18914
"Canela","Australia","Dec-2023",1,43.06666666666667,43.06666666666667,1,1
"Canela","Austria","Dec-2023",2,1.6666666666666667,0.8333333333333334,4,2
"Canela","Belgium","Dec-2023",3,265.53333333333336,88.51111111111112,6,6
"Canela","Belize","Dec-2023",115,34169.683333333334,297.1276811594203,1804,771
"Canela","Bolivia","Dec-2023",2792,658918.85,236.0024534383954,33137,7161
"Canela","Brazil","Dec-2023",1028,102779.86666666667,99.98041504539559,5625,3070
"Canela","Bulgaria","Dec-2023",1,95.96666666666667,95.96666666666667,2,2
"Canela","Canada","Dec-2023",70,1431,20.442857142857143,140,71
"Canela","Chile","Dec-2023",6864,1119894.4666666666,163.15478826728824,69623,17275
"Canela","Colombia","Dec-2023",84075,17240769.433333334,205.06416215680446,1140368,289794
"Canela","Costa Rica","Dec-2023",2605,484079.13333333336,185.8269225847729,32015,6907
"Canela","Croatia","Dec-2023",2,3940.9333333333334,1970.4666666666667,153,88
"Canela","Cuba","Dec-2023",1725,20375.266666666666,11.811748792270532,8137,1653
"Canela","Curaçao","Dec-2023",2,489.18333333333334,244.59166666666667,17,10
"Canela","Denmark","Dec-2023",1,80.1,80.1,2,2
"Canela","Dominican Republic","Dec-2023",5552,1162664.9333333333,209.41371277617677,78344,28266
"Canela","Ecuador","Dec-2023",9838,2541660.0166666666,258.3512926068984,137982,36604
"Canela","El Salvador","Dec-2023",2404,517336.98333333334,215.1984123682751,32328,6328
"Canela","Finland","Dec-2023",2,8.8,4.4,5,5
"Canela","France","Dec-2023",7,102.75,14.678571428571429,19,19
"Canela","Germany","Dec-2023",15,1097.5166666666667,73.16777777777777,54,45
"Canela","Guatemala","Dec-2023",3062,466086.3,152.21629653821032,31675,7620
"Canela","Honduras","Dec-2023",2316,403335.1666666667,174.15162636729994,31546,9070
"Canela","Hong Kong","Dec-2023",1,53.2,53.2,4,4
"Canela","India","Dec-2023",2,12.1,6.05,2,2
"Canela","Indonesia","Dec-2023",1,1.4166666666666667,1.4166666666666667,2,2
"Canela","Iran","Dec-2023",11,35.233333333333334,3.203030303030303,38,34
"Canela","Ireland","Dec-2023",3,300.9,100.3,20,14
"Canela","Israel","Dec-2023",3,75.73333333333333,25.244444444444444,5,4
"Canela","Italy","Dec-2023",4,114.36666666666666,28.591666666666665,9,6
"Canela","Japan","Dec-2023",1,0,0,1,1
"Canela","Mexico","Dec-2023",186385,24853522.583333332,133.34507918197994,2109235,336135
"Canela","Netherlands","Dec-2023",3,85.2,28.400000000000002,5,3
"Canela","New Zealand","Dec-2023",1,19.033333333333335,19.033333333333335,1,1
"Canela","Nicaragua","Dec-2023",1284,176273.25,137.28446261682242,12308,2369
"Canela","Norway","Dec-2023",1,75.4,75.4,2,2
"Canela","Panama","Dec-2023",1612,241963.88333333333,150.101664598842,16040,5644
"Canela","Paraguay","Dec-2023",690,119909.6,173.78202898550725,6406,1974
"Canela","Peru","Dec-2023",9536,1787063.8666666667,187.40183165548098,100294,24228
"Canela","Poland","Dec-2023",2,43.18333333333333,21.591666666666665,9,9
"Canela","Puerto Rico","Dec-2023",6993,1332950.75,190.61214786214785,114390,45611
"Canela","Romania","Dec-2023",2,44.06666666666667,22.033333333333335,2,2
"Canela","South Africa","Dec-2023",2,44.766666666666666,22.383333333333333,4,4
"Canela","Spain","Dec-2023",15,1249.4666666666667,83.29777777777778,53,45
"Canela","Switzerland","Dec-2023",1,88.56666666666666,88.56666666666666,2,2
"Canela","Turkey","Dec-2023",1,21.1,21.1,6,6
"Canela","U.S. Virgin Islands","Dec-2023",33,24877.266666666666,753.8565656565656,1294,547
"Canela","United Arab Emirates","Dec-2023",1,163.66666666666666,163.66666666666666,6,6
"Canela","United Kingdom","Dec-2023",6,166.61666666666667,27.769444444444446,13,12
"Canela","United States","Dec-2023",146661,20586924.866666667,140.3708202362364,1818998,321367
"Canela","Uruguay","Dec-2023",770,161960.61666666667,210.3384632034632,8708,2695
"Canela","Venezuela","Dec-2023",11789,2812074.55,238.53376452625326,182228,44843
"Canela","Argentina","Feb-2023",2824,324268.3333333333,114.82589707271009,25870,4813
"Canela","Aruba","Feb-2023",1,0.25,0.25,5,0
"Canela","Australia","Feb-2023",3,27.6,9.200000000000001,5,5
"Canela","Belize","Feb-2023",79,14805.183333333332,187.4073839662447,869,289
"Canela","Bolivia","Feb-2023",1173,85769.51666666666,73.11979255470304,6259,1043
"Canela","Brazil","Feb-2023",375,27880.883333333335,74.34902222222223,1844,984
"Canela","Bulgaria","Feb-2023",1,23.616666666666667,23.616666666666667,6,6
"Canela","Canada","Feb-2023",27,196.51666666666668,7.2783950617283955,57,20
"Canela","Chile","Feb-2023",2761,296015.38333333336,107.21310515513704,22393,5050
"Canela","Colombia","Feb-2023",80403,6214080.366666666,77.28667296825574,590851,113765
"Canela","Costa Rica","Feb-2023",1048,145939.8,139.25553435114503,9406,2190
"Canela","Cuba","Feb-2023",809,5215.683333333333,6.447074577667903,2711,500
"Canela","Dominican Republic","Feb-2023",2719,345098.2833333333,126.92103101630501,26375,7999
"Canela","Ecuador","Feb-2023",4285,476369.75,111.17147024504084,36635,8231
"Canela","El Salvador","Feb-2023",1092,97821.15,89.57980769230768,9614,1306
"Canela","France","Feb-2023",1,0,0,2,2
"Canela","Germany","Feb-2023",3,0.25,0.08333333333333333,3,3
"Canela","Guatemala","Feb-2023",1180,89747.93333333333,76.05757062146893,7576,1280
"Canela","Haiti","Feb-2023",23,16.766666666666666,0.7289855072463768,27,19
"Canela","Honduras","Feb-2023",939,75941.95,80.87534611288605,7229,1757
"Canela","Hungary","Feb-2023",1,69.2,69.2,2,2
"Canela","India","Feb-2023",4,5.583333333333333,1.3958333333333333,5,4
"Canela","Indonesia","Feb-2023",1,0,0,1,1
"Canela","Iraq","Feb-2023",1,0.36666666666666664,0.36666666666666664,1,1
"Canela","Japan","Feb-2023",2,0.6666666666666666,0.3333333333333333,5,5
"Canela","Malaysia","Feb-2023",1,35.016666666666666,35.016666666666666,1,1
